model,feature_set,region_display,period,support,positives,positive_rate,precision,recall,f1,f1_error,average_precision,average_precision_error,roc_auc,brier_score,threshold
Weather-only CatBoost,meteorology/history features only,Far East,2021-2023,6484,795,0.12260950030845158,0.14934143870314084,0.9270440251572327,0.25724258289703317,0.0010784233001184616,0.21836560410902758,0.0021034192581521702,0.6795584770786832,0.2405360579607879,0.4820661726878472
Weather-only CatBoost,meteorology/history features only,Far East,2021-2025,10457,1230,0.11762455771253706,0.1370379683178275,0.8861788617886179,0.23736933797909407,0.0004937645470447233,0.18818695059731258,0.002400183189328021,0.6439976879447997,0.24093701981166138,0.4820661726878472
Weather-only CatBoost,meteorology/history features only,Far East,2022,2076,192,0.09248554913294797,0.11678832116788321,0.9166666666666666,0.20718069452619187,0.002423372662829545,0.16647771202763434,0.0029813352045394577,0.6424620156581741,0.23795878892022065,0.4820661726878472
Weather-only CatBoost,meteorology/history features only,Far East,2023,2267,333,0.14689016321129245,0.18356643356643357,0.9459459459459459,0.3074670571010249,0.002772967769359,0.31308236396623124,0.00031042992807105374,0.7344710273872631,0.24082394924165706,0.4820661726878472
Weather-only CatBoost,meteorology/history features only,Far East,2024,2229,298,0.13369223867205024,0.14531878230901782,0.8489932885906041,0.24816086316821973,0.0037976619451802105,0.15454412243977073,0.01026282841147665,0.5407394019859655,0.24424646875227898,0.4820661726878472
Weather-only CatBoost,meteorology/history features only,Far East,2025,1744,137,0.07855504587155963,0.0782472613458529,0.7299270072992701,0.1413427561837456,0.014140494879239997,0.1522823715735395,0.023947849530779112,0.5551942005550534,0.2381979572843833,0.4820661726878472
Weather-only CatBoost,meteorology/history features only,Global,2021,87238,24772,0.28395882528256033,0.37111831985501287,0.983691264330696,0.5389183152167903,0.003250054653110092,0.49212934565155625,0.00018294110889222577,0.7695141971862113,0.23924922982726385,0.4820661726878472
Weather-only CatBoost,meteorology/history features only,Global,2021-2023,206438,36593,0.17725903176740718,0.25575573010841635,0.9547454431175362,0.40343887849603915,0.0036649366897362136,0.3791297531649369,0.008209699268157126,0.7847490643484231,0.23614614422907493,0.4820661726878472
Weather-only CatBoost,meteorology/history features only,Global,2021-2025,321173,49514,0.15416613476226207,0.22527276925741335,0.9457325200953266,0.3638715994125463,0.0007582179185458962,0.35079560274721466,0.002056307852957289,0.7879567300655438,0.23573152424892674,0.4820661726878472
Weather-only CatBoost,meteorology/history features only,Global,2022,58312,4923,0.08442516120181094,0.13128241244637942,0.8330286410725167,0.22681894859102347,0.0012916126139408334,0.1754793546417576,0.009480961684881672,0.7106612409312405,0.2317919823102425,0.4820661726878472
Weather-only CatBoost,meteorology/history features only,Global,2023,60888,6898,0.11328997503613192,0.16290550070521861,0.9376630907509423,0.2775846530191837,0.0017202384368194832,0.25246500079318884,0.0022565175519254424,0.7760673548052963,0.23587011132269178,0.4820661726878472
Weather-only CatBoost,meteorology/history features only,Global,2024,65063,9134,0.1403870095138558,0.2045147369169848,0.9442741405736808,0.33621143313777846,0.0034728179040800907,0.3317673984684689,0.0010412494352100366,0.7894197763396438,0.23558566844872866,0.4820661726878472
Weather-only CatBoost,meteorology/history features only,Global,2025,49672,3787,0.07624013528748591,0.11223016636876117,0.862160021124901,0.198607013595304,0.0004935953272332168,0.18105574402722524,0.0025819220884360523,0.7310847870874071,0.23419940346591941,0.4820661726878472
