experiment_label,experiment_id,model,feature_set,region_display,period,support,positives,precision,recall,f1,f1_error,average_precision,average_precision_error,delta_f1_vs_full,delta_average_precision_vs_full,threshold
CatBoost <=30d climate windows,ablation_shorter_sequence_30d,CatBoost,full minus >30-day weather-history windows,Europe,2025,8878,632,0.2311033883579496,0.4208860759493671,0.29837352776219855,0.0035302017841125494,0.22692331515330819,0.010793526716114788,0.003049499404683742,0.007273610601140373,0.47445262206724037
CatBoost <=30d climate windows,ablation_shorter_sequence_30d,CatBoost,full minus >30-day weather-history windows,Global,2021-2023,206438,36593,0.3989812169780317,0.8625966714945481,0.545602253969077,0.0058875330977865075,0.5529376548980539,0.002501708813453974,0.011646440343230924,0.028606039189768118,0.47445262206724037
CatBoost <=30d climate windows,ablation_shorter_sequence_30d,CatBoost,full minus >30-day weather-history windows,Eastern Siberia,2021-2023,82438,22636,0.4676092094896262,0.9438946810390528,0.6253951527924131,0.0010673064665336946,0.6319360568034363,0.002220471302688944,0.0034656810302527985,0.038683062776264765,0.47445262206724037
CatBoost <=30d climate windows,ablation_shorter_sequence_30d,CatBoost,full minus >30-day weather-history windows,Far East,2021-2023,6484,795,0.31115997800989553,0.7119496855345911,0.43305279265493496,0.012875085918113687,0.3581502302903951,0.008342695365378508,0.017376559413761372,0.007166426407877791,0.47445262206724037
CatBoost <=30d climate windows,ablation_shorter_sequence_30d,CatBoost,full minus >30-day weather-history windows,Central Asia,2021-2023,29340,2012,0.14663438256658595,0.7524850894632207,0.24544054470292614,0.001728972142887916,0.22122546893604,0.010028289677196059,0.005529952191483778,-0.04197562396173679,0.47445262206724037
CatBoost <=30d climate windows,ablation_shorter_sequence_30d,CatBoost,full minus >30-day weather-history windows,Europe,2021-2023,32712,1723,0.22790172267720982,0.4683691236215902,0.3066109422492401,0.008364384473903431,0.213729662834068,0.00020301199879892994,-0.022631493393565183,-0.004759410978614986,0.47445262206724037
CatBoost <=30d climate windows,ablation_shorter_sequence_30d,CatBoost,full minus >30-day weather-history windows,Global,2021-2025,321173,49514,0.3660819972021952,0.8244940824817223,0.5070359560330373,0.006803729955385544,0.5166572773104353,0.001123591792732004,0.018755770441468367,0.02962163325209466,0.47445262206724037
CatBoost <=30d climate windows,ablation_shorter_sequence_30d,CatBoost,full minus >30-day weather-history windows,Eastern Siberia,2021-2025,128260,31267,0.42975568507836803,0.9102568202897624,0.5838573025755696,1.095784109007283e-05,0.5946060690955253,0.004367242936370202,0.009085525661376326,0.03559810565694099,0.47445262206724037
CatBoost <=30d climate windows,ablation_shorter_sequence_30d,CatBoost,full minus >30-day weather-history windows,Far East,2021-2025,10457,1230,0.2951388888888889,0.6910569105691057,0.41362530413625304,0.002910360983173236,0.34861065778123246,0.0033186290882774227,0.007033378498477516,0.0003984605683580167,0.47445262206724037
CatBoost <=30d climate windows,ablation_shorter_sequence_30d,CatBoost,full minus >30-day weather-history windows,Central Asia,2021-2025,45961,2503,0.12377761061341722,0.7231322413104275,0.21137451827630505,0.0033524123829844544,0.1965134357424141,0.007627730496369558,0.008200074224243153,-0.03977907936228903,0.47445262206724037
CatBoost <=30d climate windows,ablation_shorter_sequence_30d,CatBoost,full minus >30-day weather-history windows,Europe,2021-2025,52062,2848,0.2166009260847196,0.4434691011235955,0.29104735568613893,0.001053988668621111,0.20726945727824353,0.0012915872217242694,-0.013675092912416309,-0.00233056773342577,0.47445262206724037
CatBoost no sine/cos seasonality,ablation_no_periodic_seasonality,CatBoost,full minus periodic seasonality encodings,Global,2021,87238,24772,0.5139414256268545,0.9159534958824479,0.6584350198052843,5.4580028934063156e-05,0.6679063511686755,0.005448920825391068,0.0,0.0,0.4920829446562272
CatBoost no sine/cos seasonality,ablation_no_periodic_seasonality,CatBoost,full minus periodic seasonality encodings,Eastern Siberia,2021,44639,19789,0.5833057104113304,0.978169690231947,0.7308113414127685,0.000805919923666427,0.7214348812099487,0.0010711574085830113,0.0,0.0,0.4920829446562272
CatBoost no sine/cos seasonality,ablation_no_periodic_seasonality,CatBoost,full minus periodic seasonality encodings,Far East,2021,2141,270,0.3344103392568659,0.7666666666666667,0.46569178852643417,0.024322386397368036,0.4292843739908073,0.05383706638897778,0.0,0.0,0.4920829446562272
CatBoost no sine/cos seasonality,ablation_no_periodic_seasonality,CatBoost,full minus periodic seasonality encodings,Central Asia,2021,10197,903,0.17363896848137536,0.6710963455149501,0.27589346687912586,0.006196976915192281,0.2057136311987202,0.011267742399519031,0.0,0.0,0.4920829446562272
CatBoost no sine/cos seasonality,ablation_no_periodic_seasonality,CatBoost,full minus periodic seasonality encodings,Europe,2021,11926,847,0.3008356545961003,0.3825265643447462,0.3367983367983368,0.010281125767476066,0.2642483106035508,0.0017405755040546646,0.0,0.0,0.4920829446562272
CatBoost no sine/cos seasonality,ablation_no_periodic_seasonality,CatBoost,full minus periodic seasonality encodings,Global,2022,58312,4923,0.2345258375922771,0.5872435506804794,0.33518840579710146,0.0036630577702844967,0.25704638502424976,0.006321963098996343,0.0,0.0,0.4920829446562272
CatBoost no sine/cos seasonality,ablation_no_periodic_seasonality,CatBoost,full minus periodic seasonality encodings,Eastern Siberia,2022,18946,1456,0.17444101773323054,0.6215659340659341,0.2724262492474413,0.010422147965353415,0.22425660948293474,0.004984649634407018,0.0,0.0,0.4920829446562272
CatBoost no sine/cos seasonality,ablation_no_periodic_seasonality,CatBoost,full minus periodic seasonality encodings,Far East,2022,2076,192,0.25675675675675674,0.59375,0.3584905660377358,0.02261784628516681,0.2930376814497801,0.03729098701912285,0.0,0.0,0.4920829446562272
CatBoost no sine/cos seasonality,ablation_no_periodic_seasonality,CatBoost,full minus periodic seasonality encodings,Central Asia,2022,9862,698,0.15866666666666668,0.5114613180515759,0.24219810040705564,0.015597034701530446,0.17143645048304942,0.018295589205205236,0.0,0.0,0.4920829446562272
CatBoost no sine/cos seasonality,ablation_no_periodic_seasonality,CatBoost,full minus periodic seasonality encodings,Europe,2022,10330,382,0.15855354659248957,0.29842931937172773,0.20708446866485014,0.029657167123177872,0.15283663828008123,0.02478026023681261,0.0,0.0,0.4920829446562272
CatBoost no sine/cos seasonality,ablation_no_periodic_seasonality,CatBoost,full minus periodic seasonality encodings,Global,2023,60888,6898,0.29749973057441537,0.8003769208466223,0.43376807039597737,0.001030880314837669,0.40775340155630646,0.0008587653067532271,0.0,0.0,0.4920829446562272
CatBoost no sine/cos seasonality,ablation_no_periodic_seasonality,CatBoost,full minus periodic seasonality encodings,Eastern Siberia,2023,18853,1391,0.16270566727605118,0.8317757009345794,0.27217125382262997,0.0023896759758783638,0.3260535506094973,0.0037188400611114143,0.0,0.0,0.4920829446562272
CatBoost no sine/cos seasonality,ablation_no_periodic_seasonality,CatBoost,full minus periodic seasonality encodings,Far East,2023,2267,333,0.36363636363636365,0.7687687687687688,0.49373191899710706,0.015000193047532173,0.3577736217978907,0.008942983345946393,0.0,0.0,0.4920829446562272
CatBoost no sine/cos seasonality,ablation_no_periodic_seasonality,CatBoost,full minus periodic seasonality encodings,Central Asia,2023,9281,411,0.12931034482758622,0.8029197080291971,0.22274721565980427,0.0017061148401272103,0.1538442477870802,0.009275292871067585,0.0,0.0,0.4920829446562272
CatBoost no sine/cos seasonality,ablation_no_periodic_seasonality,CatBoost,full minus periodic seasonality encodings,Europe,2023,10456,494,0.22280471821756226,0.3441295546558704,0.27048528241845665,0.0020596520952877646,0.1898181375148025,0.011469159712964125,0.0,0.0,0.4920829446562272
CatBoost no sine/cos seasonality,ablation_no_periodic_seasonality,CatBoost,full minus periodic seasonality encodings,Global,2024,65063,9134,0.3396457832507482,0.7579373768338078,0.46908561168140395,0.00039273328768826664,0.43550132415093157,0.0061111822087264595,0.0,0.0,0.4920829446562272
CatBoost no sine/cos seasonality,ablation_no_periodic_seasonality,CatBoost,full minus periodic seasonality encodings,Eastern Siberia,2024,26660,6189,0.3724354850239474,0.8418161253837454,0.5164040043611855,0.0013958383933730797,0.4783162209157108,0.0027070885800716876,0.0,0.0,0.4920829446562272
CatBoost no sine/cos seasonality,ablation_no_periodic_seasonality,CatBoost,full minus periodic seasonality encodings,Far East,2024,2229,298,0.24935400516795866,0.6476510067114094,0.36007462686567165,0.019354617066643792,0.3028753947257701,0.0034032973627291666,0.0,0.0,0.4920829446562272
CatBoost no sine/cos seasonality,ablation_no_periodic_seasonality,CatBoost,full minus periodic seasonality encodings,Central Asia,2024,9003,187,0.05993930197268589,0.42245989304812837,0.10498338870431893,0.012853799689821567,0.08589636840555895,0.008462097927686704,0.0,0.0,0.4920829446562272
CatBoost no sine/cos seasonality,ablation_no_periodic_seasonality,CatBoost,full minus periodic seasonality encodings,Europe,2024,10472,493,0.17659574468085107,0.3367139959432049,0.2316817864619679,0.003350593242009848,0.17105911448338812,0.0037560758487391903,0.0,0.0,0.4920829446562272
CatBoost no sine/cos seasonality,ablation_no_periodic_seasonality,CatBoost,full minus periodic seasonality encodings,Global,2025,49672,3787,0.27078409207686777,0.695801425930816,0.3898505696108892,0.007790984558438626,0.4239983954821372,0.00014880250504560732,0.0,0.0,0.4920829446562272
CatBoost no sine/cos seasonality,ablation_no_periodic_seasonality,CatBoost,full minus periodic seasonality encodings,Eastern Siberia,2025,19162,2442,0.34100555011426703,0.8554463554463555,0.4876283846872082,0.0032378923391597043,0.5351379700958673,0.0012777232696251249,0.0,0.0,0.4920829446562272
CatBoost no sine/cos seasonality,ablation_no_periodic_seasonality,CatBoost,full minus periodic seasonality encodings,Far East,2025,1744,137,0.3080168776371308,0.5328467153284672,0.39037433155080214,0.03315665319165386,0.41169742651371566,0.10080250089735217,0.0,0.0,0.4920829446562272
CatBoost no sine/cos seasonality,ablation_no_periodic_seasonality,CatBoost,full minus periodic seasonality encodings,Central Asia,2025,7618,304,0.08290816326530612,0.4276315789473684,0.1388888888888889,0.0008872896353423732,0.08285661358255467,0.002885099334428085,0.0,0.0,0.4920829446562272
CatBoost no sine/cos seasonality,ablation_no_periodic_seasonality,CatBoost,full minus periodic seasonality encodings,Europe,2025,8878,632,0.2549234135667396,0.3686708860759494,0.3014230271668823,0.0074692207322378254,0.23419692575444856,0.01619405565971892,0.0,0.0,0.4920829446562272
CatBoost no sine/cos seasonality,ablation_no_periodic_seasonality,CatBoost,full minus periodic seasonality encodings,Global,2021-2023,206438,36593,0.4145054242076925,0.8499439783565162,0.557248694312308,0.000523603158742155,0.581543694087822,0.0016999180811163672,0.0,0.0,0.4920829446562272
CatBoost no sine/cos seasonality,ablation_no_periodic_seasonality,CatBoost,full minus periodic seasonality encodings,Eastern Siberia,2021-2023,82438,22636,0.47091284847418874,0.946236084113801,0.6288608338226659,0.002028394378345299,0.6706191195797011,0.0024539614637184835,0.0,0.0,0.4920829446562272
CatBoost no sine/cos seasonality,ablation_no_periodic_seasonality,CatBoost,full minus periodic seasonality encodings,Far East,2021-2023,6484,795,0.3265421618562535,0.7257861635220125,0.45042935206869633,0.007862174531228632,0.3653166566982729,0.005738093259950799,0.0,0.0,0.4920829446562272
CatBoost no sine/cos seasonality,ablation_no_periodic_seasonality,CatBoost,full minus periodic seasonality encodings,Central Asia,2021-2023,29340,2012,0.15593342981186686,0.6426441351888668,0.2509704968944099,0.000992754652150165,0.1792498449743032,0.006896064768342445,0.0,0.0,0.4920829446562272
CatBoost no sine/cos seasonality,ablation_no_periodic_seasonality,CatBoost,full minus periodic seasonality encodings,Europe,2021-2023,32712,1723,0.23759280969128566,0.3528728961114335,0.28397944885567494,0.013229531367940953,0.208970251855453,6.835651715402428e-05,0.0,0.0,0.4920829446562272
CatBoost no sine/cos seasonality,ablation_no_periodic_seasonality,CatBoost,full minus periodic seasonality encodings,Global,2021-2025,321173,49514,0.3866930421881538,0.8211818879508825,0.5257917264745057,0.00546004789362184,0.54627891056253,0.0008530944872809891,0.0,0.0,0.4920829446562272
CatBoost no sine/cos seasonality,ablation_no_periodic_seasonality,CatBoost,full minus periodic seasonality encodings,Eastern Siberia,2021-2025,128260,31267,0.43778106373572767,0.9184763488662168,0.5929428282369459,0.0013170202350700204,0.6302041747524663,0.0016470548257556238,0.0,0.0,0.4920829446562272
CatBoost no sine/cos seasonality,ablation_no_periodic_seasonality,CatBoost,full minus periodic seasonality encodings,Far East,2021-2025,10457,1230,0.30345572354211664,0.6853658536585366,0.42065868263473055,0.00027546897180051106,0.3490091183495905,0.0022660438096129055,0.0,0.0,0.4920829446562272
CatBoost no sine/cos seasonality,ablation_no_periodic_seasonality,CatBoost,full minus periodic seasonality encodings,Central Asia,2021-2025,45961,2503,0.1343710860619073,0.600079904115062,0.2195745925005482,0.002939219676848661,0.15673435638012506,0.000332972651043077,0.0,0.0,0.4920829446562272
CatBoost no sine/cos seasonality,ablation_no_periodic_seasonality,CatBoost,full minus periodic seasonality encodings,Europe,2021-2025,52062,2848,0.22818944029005211,0.3535814606741573,0.2773722627737226,0.002112029409610323,0.20493888954481776,0.0021147151063970857,0.0,0.0,0.4920829446562272
CatBoost no Gaussian-smoothed anthropogenic rasters,ablation_no_gaussian_smoothing,CatBoost,full minus Gaussian road/light/population rasters,Global,2021,87238,24772,0.5052173722018409,0.9283868884224123,0.6543468055140625,0.00047055150388354344,0.6653825220140259,0.006231235405809923,0.004088214291221748,0.0025238291546495484,0.4805431956270541
CatBoost no Gaussian-smoothed anthropogenic rasters,ablation_no_gaussian_smoothing,CatBoost,full minus Gaussian road/light/population rasters,Eastern Siberia,2021,44639,19789,0.5786643693185194,0.9843347314164435,0.7288544648369535,0.0005854411458110072,0.7195828735693435,0.001868106773706797,0.001956876575815003,0.0018520076406052244,0.4805431956270541
CatBoost no Gaussian-smoothed anthropogenic rasters,ablation_no_gaussian_smoothing,CatBoost,full minus Gaussian road/light/population rasters,Far East,2021,2141,270,0.3280757097791798,0.7703703703703704,0.46017699115044247,0.019918477577668906,0.43458016071322725,0.0552461146284076,0.005514797375991698,-0.005295786722419926,0.4805431956270541
CatBoost no Gaussian-smoothed anthropogenic rasters,ablation_no_gaussian_smoothing,CatBoost,full minus Gaussian road/light/population rasters,Central Asia,2021,10197,903,0.17283298097251584,0.7242524916943521,0.27906976744186046,0.0026800562287171378,0.20670131690296156,0.010527033101768741,-0.003176300562734602,-0.0009876857042413756,0.4805431956270541
CatBoost no Gaussian-smoothed anthropogenic rasters,ablation_no_gaussian_smoothing,CatBoost,full minus Gaussian road/light/population rasters,Europe,2021,11926,847,0.30507343124165553,0.5395513577331759,0.38976545842217486,0.01583798440787867,0.27956900031210086,0.004405265823502151,-0.05296712162383804,-0.01532068970855005,0.4805431956270541
CatBoost no Gaussian-smoothed anthropogenic rasters,ablation_no_gaussian_smoothing,CatBoost,full minus Gaussian road/light/population rasters,Global,2022,58312,4923,0.2255109765329296,0.6051188299817185,0.3285722164010368,0.003510768959623246,0.2530483837113629,0.006538817370223471,0.006616189396064676,0.003998001312886856,0.4805431956270541
CatBoost no Gaussian-smoothed anthropogenic rasters,ablation_no_gaussian_smoothing,CatBoost,full minus Gaussian road/light/population rasters,Eastern Siberia,2022,18946,1456,0.16842680262199564,0.6353021978021978,0.2662636729994243,0.0080229150057886,0.2230592262482213,0.004473308049809116,0.0061625762480170265,0.0011973832347134394,0.4805431956270541
CatBoost no Gaussian-smoothed anthropogenic rasters,ablation_no_gaussian_smoothing,CatBoost,full minus Gaussian road/light/population rasters,Far East,2022,2076,192,0.2505307855626327,0.6145833333333334,0.3559577677224736,0.018345677249778654,0.309539854563258,0.03648738582095895,0.002532798315262208,-0.016502173113477903,0.4805431956270541
CatBoost no Gaussian-smoothed anthropogenic rasters,ablation_no_gaussian_smoothing,CatBoost,full minus Gaussian road/light/population rasters,Central Asia,2022,9862,698,0.15022330491270808,0.5300859598853869,0.2341031319202784,0.01702477650646696,0.16332937458996552,0.015797897285095442,0.008094968486777238,0.008107075893083904,0.4805431956270541
CatBoost no Gaussian-smoothed anthropogenic rasters,ablation_no_gaussian_smoothing,CatBoost,full minus Gaussian road/light/population rasters,Europe,2022,10330,382,0.15376226826608505,0.36910994764397903,0.21709006928406466,0.0218973019305642,0.15003809396658202,0.026084332579426016,-0.010005600619214516,0.0027985443134992127,0.4805431956270541
CatBoost no Gaussian-smoothed anthropogenic rasters,ablation_no_gaussian_smoothing,CatBoost,full minus Gaussian road/light/population rasters,Global,2023,60888,6898,0.2885680882427693,0.8229921716439548,0.42730796733280646,0.0020034668040819882,0.40570226783686786,1.4830927425580211e-05,0.006460103063170908,0.0020511337194386026,0.4805431956270541
CatBoost no Gaussian-smoothed anthropogenic rasters,ablation_no_gaussian_smoothing,CatBoost,full minus Gaussian road/light/population rasters,Eastern Siberia,2023,18853,1391,0.1577022083728492,0.8368080517613228,0.265389876880985,0.00035566336149207676,0.32065501979688216,0.003987824850444833,0.00678137694164499,0.005398530812615154,0.4805431956270541
CatBoost no Gaussian-smoothed anthropogenic rasters,ablation_no_gaussian_smoothing,CatBoost,full minus Gaussian road/light/population rasters,Far East,2023,2267,333,0.35302197802197804,0.7717717717717718,0.48444863336475025,0.01594977701924543,0.3610821222863789,0.008325823656298994,0.009283285632356808,-0.003308500488488242,0.4805431956270541
CatBoost no Gaussian-smoothed anthropogenic rasters,ablation_no_gaussian_smoothing,CatBoost,full minus Gaussian road/light/population rasters,Central Asia,2023,9281,411,0.1195729537366548,0.8175182481751825,0.20863085998137224,0.0014709621682198661,0.15192047845197565,0.010117908156866737,0.01411635567843203,0.001923769335104547,0.4805431956270541
CatBoost no Gaussian-smoothed anthropogenic rasters,ablation_no_gaussian_smoothing,CatBoost,full minus Gaussian road/light/population rasters,Europe,2023,10456,494,0.24363636363636362,0.5425101214574899,0.33626097867001253,0.017221772423225718,0.20177280882394416,0.016847284400697302,-0.06577569625155588,-0.011954671309141657,0.4805431956270541
CatBoost no Gaussian-smoothed anthropogenic rasters,ablation_no_gaussian_smoothing,CatBoost,full minus Gaussian road/light/population rasters,Global,2024,65063,9134,0.32674565634805414,0.7638493540617474,0.45770328336668087,0.0007839622873337263,0.43115236070282065,0.00615958116063165,0.011382328314723078,0.004348963448110921,0.4805431956270541
CatBoost no Gaussian-smoothed anthropogenic rasters,ablation_no_gaussian_smoothing,CatBoost,full minus Gaussian road/light/population rasters,Eastern Siberia,2024,26660,6189,0.3653886444584119,0.8453708191953466,0.5102399063779989,0.001334988613257572,0.4821390043845903,0.0036569071276174752,0.006164097983186623,-0.003822783468879487,0.4805431956270541
CatBoost no Gaussian-smoothed anthropogenic rasters,ablation_no_gaussian_smoothing,CatBoost,full minus Gaussian road/light/population rasters,Far East,2024,2229,298,0.244228432563791,0.674496644295302,0.3586083853702052,0.02712348051003137,0.2947095034360606,0.0037403381525548222,0.0014662414954664804,0.00816589128970946,0.4805431956270541
CatBoost no Gaussian-smoothed anthropogenic rasters,ablation_no_gaussian_smoothing,CatBoost,full minus Gaussian road/light/population rasters,Central Asia,2024,9003,187,0.0590851334180432,0.49732620320855614,0.10562180579216354,0.01648237415572852,0.08277355307695192,0.015097779198980645,-0.0006384170878446088,0.0031228153286070315,0.4805431956270541
CatBoost no Gaussian-smoothed anthropogenic rasters,ablation_no_gaussian_smoothing,CatBoost,full minus Gaussian road/light/population rasters,Europe,2024,10472,493,0.18959731543624161,0.45841784989858014,0.26824925816023737,0.006289434988724949,0.16988123571111396,0.0025787313292012374,-0.03656747169826946,0.0011778787722741546,0.4805431956270541
CatBoost no Gaussian-smoothed anthropogenic rasters,ablation_no_gaussian_smoothing,CatBoost,full minus Gaussian road/light/population rasters,Global,2025,49672,3787,0.25928388260993446,0.7208872458410351,0.38139145012573344,0.004885005956140263,0.4217539567970384,0.002658657384487483,0.008459119485155764,0.0022444386850987708,0.4805431956270541
CatBoost no Gaussian-smoothed anthropogenic rasters,ablation_no_gaussian_smoothing,CatBoost,full minus Gaussian road/light/population rasters,Eastern Siberia,2025,19162,2442,0.3276995305164319,0.8574938574938575,0.4741847826086957,0.003588043876067843,0.5311975058613418,0.0009901235932992004,0.013443602078512529,0.0039404642345254315,0.4805431956270541
CatBoost no Gaussian-smoothed anthropogenic rasters,ablation_no_gaussian_smoothing,CatBoost,full minus Gaussian road/light/population rasters,Far East,2025,1744,137,0.31451612903225806,0.5693430656934306,0.4051948051948052,0.032396839917517455,0.3883178928280452,0.09736981752744413,-0.014820473644003074,0.023379533685670473,0.4805431956270541
CatBoost no Gaussian-smoothed anthropogenic rasters,ablation_no_gaussian_smoothing,CatBoost,full minus Gaussian road/light/population rasters,Central Asia,2025,7618,304,0.07909930715935334,0.4506578947368421,0.13457760314341846,0.00686038747043382,0.08368236981939277,0.0033481059360488466,0.004311285745470433,-0.0008257562368381016,0.4805431956270541
CatBoost no Gaussian-smoothed anthropogenic rasters,ablation_no_gaussian_smoothing,CatBoost,full minus Gaussian road/light/population rasters,Europe,2025,8878,632,0.24893797790994052,0.46360759493670883,0.32393587617468217,0.010908369792142414,0.24256808081737447,0.016256214998544263,-0.022512849007799873,-0.008371155062925906,0.4805431956270541
CatBoost no Gaussian-smoothed anthropogenic rasters,ablation_no_gaussian_smoothing,CatBoost,full minus Gaussian road/light/population rasters,Global,2021-2023,206438,36593,0.40372940156114484,0.8650288306506709,0.5505187091837178,0.0033920393592993853,0.5783755458218588,0.002581693189387523,0.006729985128590132,0.003168148265963233,0.4805431956270541
CatBoost no Gaussian-smoothed anthropogenic rasters,ablation_no_gaussian_smoothing,CatBoost,full minus Gaussian road/light/population rasters,Eastern Siberia,2021-2023,82438,22636,0.4634791017513699,0.9528185191729988,0.6236139422590392,0.00025587260417188985,0.6670379896996329,0.0025029688549722613,0.005246891563626677,0.003581129880068201,0.4805431956270541
CatBoost no Gaussian-smoothed anthropogenic rasters,ablation_no_gaussian_smoothing,CatBoost,full minus Gaussian road/light/population rasters,Far East,2021-2023,6484,795,0.3180578286961266,0.7333333333333333,0.4436834094368341,0.0013917235960148166,0.37051619045282175,0.00562013996521837,0.006745942631862234,-0.005199533754548846,0.4805431956270541
CatBoost no Gaussian-smoothed anthropogenic rasters,ablation_no_gaussian_smoothing,CatBoost,full minus Gaussian road/light/population rasters,Central Asia,2021-2023,29340,2012,0.15016009716241582,0.6759443339960238,0.24573132170927817,0.0006092833453431677,0.17693503732815524,0.005319365790673079,0.005239175185131756,0.0023148076461479705,0.4805431956270541
CatBoost no Gaussian-smoothed anthropogenic rasters,ablation_no_gaussian_smoothing,CatBoost,full minus Gaussian road/light/population rasters,Europe,2021-2023,32712,1723,0.24637268847795163,0.5026117237376668,0.33066055746468115,0.0038154936532378107,0.21738349429144432,0.002744815147203751,-0.046681108609006206,-0.008413242435991314,0.4805431956270541
CatBoost no Gaussian-smoothed anthropogenic rasters,ablation_no_gaussian_smoothing,CatBoost,full minus Gaussian road/light/population rasters,Global,2021-2025,321173,49514,0.3750340025025842,0.835339499939411,0.5176595744680851,0.007359094631355864,0.5428270136200537,0.0005978004631060078,0.00813215200642059,0.0034518969424762735,0.4805431956270541
CatBoost no Gaussian-smoothed anthropogenic rasters,ablation_no_gaussian_smoothing,CatBoost,full minus Gaussian road/light/population rasters,Eastern Siberia,2021-2025,128260,31267,0.4296888941764321,0.9241052867240221,0.5866146927754261,0.0014305181308794182,0.6276473050692424,0.0017184063667020299,0.006328135461519779,0.0025568696832238835,0.4805431956270541
CatBoost no Gaussian-smoothed anthropogenic rasters,ablation_no_gaussian_smoothing,CatBoost,full minus Gaussian road/light/population rasters,Far East,2021-2025,10457,1230,0.296831955922865,0.7008130081300813,0.417029511369134,0.0009852920649338014,0.35000918464596303,0.005661769464069862,0.0036291712655965314,-0.0010000662963725593,0.4805431956270541
CatBoost no Gaussian-smoothed anthropogenic rasters,ablation_no_gaussian_smoothing,CatBoost,full minus Gaussian road/light/population rasters,Central Asia,2021-2025,45961,2503,0.12860956078621694,0.6352377147423093,0.21391093771021122,0.0029754584179732435,0.15432802454983582,0.0026792067746878845,0.0056636547903369805,0.002406331830289238,0.4805431956270541
CatBoost no Gaussian-smoothed anthropogenic rasters,ablation_no_gaussian_smoothing,CatBoost,full minus Gaussian road/light/population rasters,Europe,2021-2025,52062,2848,0.23538409245411285,0.4863061797752809,0.3172240036646816,0.001202933574445458,0.21170025810456564,0.0023078095543037098,-0.039851740890959,-0.006761368559747877,0.4805431956270541
CatBoost static only,ablation_static_only,CatBoost,static non-weather features,Global,2021,87238,24772,0.5035278713963581,0.8383255288228645,0.6291600393849882,0.0012163693959668768,0.611238163449995,0.004158072601991884,0.02927498042029608,0.05666818771868043,0.44845285685006103
CatBoost static only,ablation_static_only,CatBoost,static non-weather features,Eastern Siberia,2021,44639,19789,0.5675218407776548,0.9322856132194653,0.7055471633172075,0.002249116836141281,0.6766241693181938,0.0021752104501391043,0.02526417809556103,0.044810711891754895,0.44845285685006103
CatBoost static only,ablation_static_only,CatBoost,static non-weather features,Far East,2021,2141,270,0.22473246135552913,0.7,0.3402340234023402,0.01549346791157851,0.3228716497134366,0.047906615846603155,0.12545776512409396,0.1064127242773707,0.44845285685006103
CatBoost static only,ablation_static_only,CatBoost,static non-weather features,Central Asia,2021,10197,903,0.2193158953722334,0.48283499446290146,0.30162573503977863,0.005276277511150624,0.24914956493752718,0.019733387720792143,-0.02573226816065277,-0.043435933738807,0.44845285685006103
CatBoost static only,ablation_static_only,CatBoost,static non-weather features,Europe,2021,11926,847,0.2141119221411192,0.2077922077922078,0.21090473337327742,0.005439367889141181,0.1531262673763577,0.0035293747122889726,0.1258936034250594,0.1111220432271931,0.44845285685006103
CatBoost static only,ablation_static_only,CatBoost,static non-weather features,Global,2022,58312,4923,0.16376554174067495,0.46821044078813734,0.24265712180229498,0.003987490104526308,0.19783269583163576,0.0013071672605369038,0.09253128399480648,0.059213689192613994,0.44845285685006103
CatBoost static only,ablation_static_only,CatBoost,static non-weather features,Eastern Siberia,2022,18946,1456,0.117574931880109,0.5927197802197802,0.19622555707139608,0.004596674806373858,0.21863527346459996,0.0015343790834442834,0.07620069217604522,0.005621336018334783,0.44845285685006103
CatBoost static only,ablation_static_only,CatBoost,static non-weather features,Far East,2022,2076,192,0.17391304347826086,0.75,0.2823529411764706,0.0034353196791230716,0.2030898861571048,0.009692932751571041,0.07613762486126524,0.0899477952926753,0.44845285685006103
CatBoost static only,ablation_static_only,CatBoost,static non-weather features,Central Asia,2022,9862,698,0.1701863354037267,0.39255014326647564,0.23743500866551126,0.010789933925276187,0.18004251979107533,0.021127527669585332,0.0047630917415443785,-0.008606069308025904,0.44845285685006103
CatBoost static only,ablation_static_only,CatBoost,static non-weather features,Europe,2022,10330,382,0.2020618556701031,0.25654450261780104,0.22606689734717417,0.04410146179920065,0.15415637768340532,0.03370059344409581,-0.018982428682324026,-0.0013197394033240828,0.44845285685006103
CatBoost static only,ablation_static_only,CatBoost,static non-weather features,Global,2023,60888,6898,0.24459562563580875,0.5576978834444767,0.3400512684522231,0.0046849598994623725,0.3265493796814285,0.007762668171754331,0.09371680194375426,0.08120402187487796,0.44845285685006103
CatBoost static only,ablation_static_only,CatBoost,static non-weather features,Eastern Siberia,2023,18853,1391,0.13590033975084936,0.6901509705248023,0.22708456534594915,0.0018578738235386003,0.27962035817443154,0.011279508900866875,0.04508668847668082,0.04643319243506577,0.44845285685006103
CatBoost static only,ablation_static_only,CatBoost,static non-weather features,Far East,2023,2267,333,0.255663430420712,0.7117117117117117,0.3761904761904762,0.008346108748407615,0.25442647698337506,0.0032558751118618103,0.11754144280663087,0.10334714481451562,0.44845285685006103
CatBoost static only,ablation_static_only,CatBoost,static non-weather features,Central Asia,2023,9281,411,0.1633259094283593,0.5352798053527981,0.2502844141069397,0.006435248590305522,0.16543176892241485,0.012634638933442351,-0.027537198447135425,-0.01158752113533465,0.44845285685006103
