experiment_id,experiment,variant,model,feature_set,region,region_display,period,support,positives,positive_rate,predicted_positives,precision,recall,f1,f1_error,average_precision,average_precision_error,roc_auc,brier_score,threshold,validation_threshold,evaluation_type,is_primary,train_rows,architecture,source_metrics,delta_average_precision_vs_full,delta_f1_vs_full
nn_feature_ablation_tsn_no_static_features,No static features,no_static_features,TemporalConvNet / TSN-MLP (global full),No static features,global,Global,2022,58312,4923,0.08442516120181094,32129,0.13900214759251767,0.9071704245378834,0.24106660908992766,0.0009153657674640219,0.2275237699624264,0.003163777070442791,0.7972775193770844,0.10948873206731687,0.21946614980697632,0.21946614980697632,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_no_static_features/metrics.json,0.03390722266710011,0.021739249855123544
nn_feature_ablation_tsn_dynamic_sequence_only,Dynamic sequence only,dynamic_sequence_only,TemporalConvNet / TSN-MLP (global full),Dynamic sequence only,global,Global,2023,60888,6898,0.11328997503613192,60533,0.11383873259213982,0.9989852131052479,0.2043867064109979,8.670094710343238e-05,0.1841606831013082,0.0033947038132643753,0.6721230980834644,0.09826505554889417,0.06578469276428223,0.06578469276428223,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_dynamic_sequence_only/metrics.json,0.1626251659466614,0.11728246433489461
nn_feature_ablation_tsn_full,Full neural feature set,full,TemporalConvNet / TSN-MLP (global full),Full neural feature set,global,Global,2023,60888,6898,0.11328997503613192,34368,0.19311568901303539,0.962162945781386,0.3216691707458925,0.000983425412687701,0.3467858490479696,0.002272374975225896,0.8330352310123041,0.10812086956383246,0.19114938378334045,0.19114938378334045,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_global_full_tsn/metrics.json,0.0,0.0
nn_feature_ablation_tsn_no_categorical_features,No categorical features,no_categorical_features,TemporalConvNet / TSN-MLP (global full),No categorical features,global,Global,2023,60888,6898,0.11328997503613192,25470,0.22304672163329406,0.8235720498695274,0.35102570439940683,0.001174888293075826,0.31789892140656645,0.008006721031185207,0.8128473503061115,0.1183916048583022,0.3163717985153198,0.3163717985153198,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_no_categorical_features/metrics.json,0.02888692764140316,-0.029356533653514316
nn_feature_ablation_tsn_no_dynamic_sequence,No dynamic weather sequence,no_dynamic_sequence,TemporalConvNet / TSN-MLP (global full),No dynamic weather sequence,global,Global,2023,60888,6898,0.11328997503613192,29464,0.19080912299755634,0.8150188460423311,0.3092239150761784,0.0018108531363141508,0.1838852393274045,0.0016881845245036323,0.7144140338048921,0.1292612449565774,0.30573025345802307,0.30573025345802307,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_no_dynamic_sequence/metrics.json,0.1629006097205651,0.012445255669714106
nn_feature_ablation_tsn_no_static_features,No static features,no_static_features,TemporalConvNet / TSN-MLP (global full),No static features,global,Global,2023,60888,6898,0.11328997503613192,35696,0.17926378305692514,0.9276601913598145,0.30046485420481756,0.0007539895209413114,0.31062658994515174,0.0020232900466038016,0.8033222892612814,0.11793646580506374,0.21946614980697632,0.21946614980697632,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_no_static_features/metrics.json,0.036159259102817864,0.021204316541074963
nn_feature_ablation_tsn_dynamic_sequence_only,Dynamic sequence only,dynamic_sequence_only,TemporalConvNet / TSN-MLP (global full),Dynamic sequence only,global,Global,2024,65063,9134,0.1403870095138558,63648,0.13345274007038713,0.9299321217429385,0.2334093594570086,0.0011019261294082738,0.1801780361432829,0.0017491440653018755,0.5539821500517272,0.12064527468377591,0.06578469276428223,0.06578469276428223,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_dynamic_sequence_only/metrics.json,0.13994056649560313,0.10760790196470085
nn_feature_ablation_tsn_full,Full neural feature set,full,TemporalConvNet / TSN-MLP (global full),Full neural feature set,global,Global,2024,65063,9134,0.1403870095138558,36459,0.21322581529937737,0.8511057587037443,0.34101726142170946,0.0014811331962095533,0.32011860263888603,0.0041118160990826595,0.7545552207302714,0.12761758954318264,0.19114938378334045,0.19114938378334045,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_global_full_tsn/metrics.json,0.0,0.0
nn_feature_ablation_tsn_no_categorical_features,No categorical features,no_categorical_features,TemporalConvNet / TSN-MLP (global full),No categorical features,global,Global,2024,65063,9134,0.1403870095138558,29534,0.25736439358028035,0.8321655353623824,0.3931416158063515,0.0014493245050885705,0.32632561057909165,0.0026969483534713583,0.7876548466781074,0.13303157128817086,0.3163717985153198,0.3163717985153198,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_no_categorical_features/metrics.json,-0.006207007940205622,-0.052124354384642024
nn_feature_ablation_tsn_no_dynamic_sequence,No dynamic weather sequence,no_dynamic_sequence,TemporalConvNet / TSN-MLP (global full),No dynamic weather sequence,global,Global,2024,65063,9134,0.1403870095138558,31331,0.20608981519900418,0.7069192029778848,0.3191399975287285,0.00122144160797485,0.22526119248403448,0.0012943727731820308,0.6855514966516382,0.14125981216560288,0.30573025345802307,0.30573025345802307,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_no_dynamic_sequence/metrics.json,0.09485741015485155,0.021877263892980947
nn_feature_ablation_tsn_no_static_features,No static features,no_static_features,TemporalConvNet / TSN-MLP (global full),No static features,global,Global,2024,65063,9134,0.1403870095138558,37263,0.21525373695086278,0.8781475804685789,0.3457551134771645,0.001679412839359789,0.30139415513153317,0.00414982737787153,0.7507818845269285,0.13090786902129256,0.21946614980697632,0.21946614980697632,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_no_static_features/metrics.json,0.01872444750735286,-0.004737852055455016
nn_feature_ablation_tsn_dynamic_sequence_only,Dynamic sequence only,dynamic_sequence_only,TemporalConvNet / TSN-MLP (global full),Dynamic sequence only,global,Global,2025,49672,3787,0.07624013528748591,48626,0.07627606630197836,0.979403221547399,0.14152977314788315,0.0003668075250757926,0.3368958996116451,0.0056292161540491895,0.7903420104088535,0.06697036379498648,0.06578469276428223,0.06578469276428223,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_dynamic_sequence_only/metrics.json,0.07170136634120378,0.10357298305529233
nn_feature_ablation_tsn_full,Full neural feature set,full,TemporalConvNet / TSN-MLP (global full),Full neural feature set,global,Global,2025,49672,3787,0.07624013528748591,25311,0.14088736122634427,0.9416424610509638,0.24510275620317548,0.0007293733090656152,0.4085972659528489,0.0040237914172953325,0.8756906732796792,0.08869506293412019,0.19114938378334045,0.19114938378334045,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_global_full_tsn/metrics.json,0.0,0.0
nn_feature_ablation_tsn_no_categorical_features,No categorical features,no_categorical_features,TemporalConvNet / TSN-MLP (global full),No categorical features,global,Global,2025,49672,3787,0.07624013528748591,17489,0.18777517296586427,0.8671771851069449,0.30870464373002443,0.0015848261254014096,0.38932434955207074,0.011486722339969809,0.8652105602981749,0.10003764257349386,0.3163717985153198,0.3163717985153198,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_no_categorical_features/metrics.json,0.01927291640077816,-0.06360188752684895
nn_feature_ablation_tsn_no_dynamic_sequence,No dynamic weather sequence,no_dynamic_sequence,TemporalConvNet / TSN-MLP (global full),No dynamic weather sequence,global,Global,2025,49672,3787,0.07624013528748591,24900,0.12666666666666668,0.8328492210192765,0.21989054275455783,0.0012213572289709578,0.1377977522805599,0.002545642895298801,0.7173786091501702,0.12249948918663157,0.30573025345802307,0.30573025345802307,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_no_dynamic_sequence/metrics.json,0.270799513672289,0.025212213448617654
nn_feature_ablation_tsn_no_static_features,No static features,no_static_features,TemporalConvNet / TSN-MLP (global full),No static features,global,Global,2025,49672,3787,0.07624013528748591,24129,0.14078494757345933,0.897016107736995,0.24337297607107036,0.0011605800334532441,0.40780634646158165,0.006500448791139488,0.8624650856886997,0.09215549090507671,0.21946614980697632,0.21946614980697632,legacy_sampled_case_control,False,1185561,tsn_mlp,outputs/nn_feature_ablation_tsn_no_static_features/metrics.json,0.0007909194912672501,0.0017297801321051187
