model,feature_set,region_display,period,support,positives,positive_rate,precision,recall,f1,f1_error,average_precision,average_precision_error,roc_auc,brier_score,threshold
Random Forest,full features,Far East,2021-2025,10457,1230,0.1176245577,0.2436917481,0.8715447154,0.3808847042,0.0044080299,0.4432821033,0.0119882664,0.8537646233,0.1027110802,0.2174188197
Random Forest,full features,Far East,2022,2076,192,0.0924855491,0.2050438596,0.9739583333,0.3387681159,0.0124375231,0.3909807213,0.0585133193,0.8851402159,0.0923002692,0.2174188197
Random Forest,full features,Far East,2023,2267,333,0.1468901632,0.2601156069,0.8108108108000001,0.3938730853,0.0098681245,0.3929779766,0.0299200967,0.7962165889,0.1240740698,0.2174188197
Random Forest,full features,Far East,2024,2229,298,0.1336922387,0.2385057471,0.8355704698,0.3710879285,0.0122104177,0.362347932,0.0147144709,0.8205471311,0.1210174774,0.2174188197
Random Forest,full features,Far East,2025,1744,137,0.0785550459,0.2538167939,0.9708029197,0.4024205749,0.0097726051,0.5563336511,0.027077613,0.9272889139,0.0687004592,0.2174188197
Random Forest,full features,Global,2021,87238,24772,0.2839588253,0.4595303867,0.9401340223,0.6173196204,0.002086765,0.6600336227,0.0035918103,0.8490234925,0.1412777469,0.2174188197
Random Forest,full features,Global,2021-2023,206438,36593,0.1772590318,0.3538295234,0.9123876151,0.5099120288,0.003225316,0.560642533,0.0051586916,0.864789974,0.1115066382,0.2174188197
Random Forest,full features,Global,2021-2025,321173,49514,0.1541661348,0.3244318645,0.8842953508,0.4747036152,0.0024066775,0.5107925824,0.0020876797,0.8590458423,0.1054641811,0.2174188197
Random Forest,full features,Global,2022,58312,4923,0.0844251612,0.2152855829,0.8559821247,0.3440421276,0.0010081367,0.3092044005,0.0076457177,0.8507838294000001,0.0821935981,0.2174188197
Random Forest,full features,Global,2023,60888,6898,0.113289975,0.2440987347,0.8530008698,0.37957617,0.0016341544,0.3900078783,0.0059931374,0.8420535216,0.0969246191,0.2174188197
Random Forest,full features,Global,2024,65063,9134,0.1403870095,0.2780258427,0.7703087366,0.4085827938,0.0017359877,0.3281159868,0.0022043736,0.7995608527,0.1123881476,0.2174188197
Random Forest,full features,Global,2025,49672,3787,0.0762401353,0.2198391421,0.8877739636,0.3524109015,0.0020070826,0.4409172613,0.0063516123,0.8939604209,0.0712822116,0.2174188197
Spatial climate TSN embedding fusion (global full),global full NN features,Central Asia,2021,10197,903,0.0885554574874963,0.249,0.8272425249169435,0.382782475019216,0.0031861485439995,0.4134493163780978,0.0176322262522451,0.8705092248038185,0.1139205307262152,0.4300945103168487
Spatial climate TSN embedding fusion (global full),global full NN features,Central Asia,2021-2023,29340,2012,0.0685753237900477,0.2192934032569693,0.7897614314115308,0.3432706848131346,0.0029884187199726,0.3998917045882958,0.0105792791159847,0.8817795164755029,0.1019852123232226,0.4300945103168487
Spatial climate TSN embedding fusion (global full),global full NN features,Central Asia,2021-2025,45961,2503,0.0544592154217706,0.1992289375212609,0.7019576508190172,0.3103691927221339,0.0033315751819642,0.3476963228300189,0.0073209999567231,0.8682853942658013,0.0904337971975786,0.4300945103168487
Spatial climate TSN embedding fusion (global full),global full NN features,Central Asia,2022,9862,698,0.0707767187183127,0.225910931174089,0.7994269340974212,0.3522727272727273,0.0086021329842247,0.4777703271359217,0.0154631501914117,0.8948534442111215,0.1014750825791949,0.4300945103168487
Spatial climate TSN embedding fusion (global full),global full NN features,Central Asia,2023,9281,411,0.0442840211184139,0.1599099099099099,0.6909975669099757,0.2597165066300869,0.0030399383154174,0.2509746075016079,0.0191363868522166,0.8708605238686953,0.0894139870005512,0.4300945103168487
Spatial climate TSN embedding fusion (global full),global full NN features,Central Asia,2024,9003,187,0.0207708541597245,0.106646058732612,0.7379679144385026,0.1863605671843349,0.0079163513395476,0.2915663574882227,0.0309591378471805,0.8940204732280638,0.0738454450693827,0.4300945103168487
Spatial climate TSN embedding fusion (global full),global full NN features,Central Asia,2025,7618,304,0.0399054870044631,0.1075268817204301,0.0986842105263157,0.1029159519725557,0.0156990436817798,0.1052617545751314,0.0138100065558404,0.7329387224213115,0.0655488424094129,0.4300945103168487
Spatial climate TSN embedding fusion (global full),global full NN features,Eastern Siberia,2021,44639,19789,0.4433119021483456,0.7081449727201871,0.9182374046187276,0.7996215538295672,0.0010220939333274,0.8272828872054421,0.0033260377641395,0.886150562478413,0.1434172822596545,0.4300945103168487
Spatial climate TSN embedding fusion (global full),global full NN features,Eastern Siberia,2021-2023,82438,22636,0.2745821101919018,0.6391890213611525,0.909480473581905,0.7507475749398294,0.0014098306835878,0.7950125318598974,0.0030316336743613,0.9271255204317146,0.1111460703231385,0.4300945103168487
Spatial climate TSN embedding fusion (global full),global full NN features,Eastern Siberia,2021-2025,128260,31267,0.2437782629034773,0.6091736338860917,0.8435730962356478,0.7074632870649769,0.0028936731597841,0.7512979664378169,0.0041170600115732,0.9073429918877258,0.1119944618230747,0.4300945103168487
Spatial climate TSN embedding fusion (global full),global full NN features,Eastern Siberia,2022,18946,1456,0.076849994721841,0.4364560639070443,0.8255494505494505,0.5710213776722091,0.0080882202354879,0.5479464276026769,0.0034516619037019,0.9484903068629484,0.0625207273323937,0.4300945103168487
Spatial climate TSN embedding fusion (global full),global full NN features,Eastern Siberia,2023,18853,1391,0.0737813610565957,0.319978914074855,0.8727534148094895,0.4682738669238187,0.0076549473853767,0.5643918552256338,0.01777583031015,0.9292555855701784,0.0836014418114171,0.4300945103168487
Spatial climate TSN embedding fusion (global full),global full NN features,Eastern Siberia,2024,26660,6189,0.232145536384096,0.5232336091661363,0.9297140087251576,0.6696148027464215,0.0022024086673246,0.7073756701515919,0.0063540515826238,0.9057436859455384,0.1257108966226045,0.4300945103168487
Spatial climate TSN embedding fusion (global full),global full NN features,Eastern Siberia,2025,19162,2442,0.1274397244546498,0.3763440860215054,0.0143325143325143,0.0276134122287968,0.0024579117359955,0.3671034128799414,0.0060721831388779,0.8380382162828335,0.096560767360924,0.4300945103168487
Spatial climate TSN embedding fusion (global full),global full NN features,Europe,2021,11926,847,0.0710212980043602,0.2501591343093571,0.4639905548996458,0.3250620347394541,0.0143515180869373,0.3245327867588377,0.0079008311436623,0.8643863173070765,0.0761791095734192,0.4300945103168487
Spatial climate TSN embedding fusion (global full),global full NN features,Europe,2021-2023,32712,1723,0.052671802396674,0.273756906077348,0.575159605339524,0.3709526483249111,0.0053118177509983,0.3572086472703513,0.0135262562110042,0.9033860366493665,0.0616725089262239,0.4300945103168487
Spatial climate TSN embedding fusion (global full),global full NN features,Europe,2021-2025,52062,2848,0.0547040067611693,0.2636399840700916,0.4648876404494382,0.3364675984752223,0.0034057834340113,0.3041454352901959,0.0126702004104009,0.8735282653138803,0.0634104824603084,0.4300945103168487
Spatial climate TSN embedding fusion (global full),global full NN features,Europe,2022,10330,382,0.0369796708615682,0.2570356472795497,0.7172774869109948,0.3784530386740331,0.0065149579388364,0.3540953024956133,0.0167501058275601,0.928394404831827,0.0533710634513123,0.4300945103168487
Spatial climate TSN embedding fusion (global full),global full NN features,Europe,2023,10456,494,0.0472456006120887,0.3296032553407935,0.6558704453441295,0.4387271496276235,0.0110156695133716,0.4450263973226259,0.0264885311850471,0.9310918941369918,0.0533278467645352,0.4300945103168487
Spatial climate TSN embedding fusion (global full),global full NN features,Europe,2024,10472,493,0.047077922077922,0.227491961414791,0.5740365111561866,0.3258491652274036,0.0138432774924627,0.2723387074873449,0.0085291853163061,0.8771470798616243,0.0659634993994071,0.4300945103168487
Spatial climate TSN embedding fusion (global full),global full NN features,Europe,2025,8878,632,0.0711872043252984,0.3164556962025316,0.0791139240506329,0.1265822784810126,0.0203674600521431,0.2212996021982324,0.0151758180593445,0.81048511821612,0.0668028452515603,0.4300945103168487
Spatial climate TSN embedding fusion (global full),global full NN features,Far East,2021,2141,270,0.1261092947220924,0.4762845849802372,0.8925925925925926,0.6211340206185567,0.0151303770259339,0.6516896493321943,0.028551780302511,0.9364134845695508,0.0890923468617786,0.4300945103168487
Spatial climate TSN embedding fusion (global full),global full NN features,Far East,2021-2023,6484,795,0.1226095003084515,0.4433497536945813,0.9056603773584906,0.5952873088052915,0.0056147662758432,0.5865008368143508,0.0103568999102378,0.9315366408306442,0.0936159879163082,0.4300945103168487
Spatial climate TSN embedding fusion (global full),global full NN features,Far East,2021-2025,10457,1230,0.117624557712537,0.4579439252336448,0.7967479674796748,0.5816023738872403,0.0064602942457559,0.5565240462930294,0.0063297222809278,0.9129115594829948,0.0884275299022923,0.4300945103168487
Spatial climate TSN embedding fusion (global full),global full NN features,Far East,2022,2076,192,0.0924855491329479,0.4617414248021108,0.9114583333333334,0.6129597197898424,0.0087232235085744,0.647757615540672,0.0160857363913199,0.9557872213375797,0.0743821958827684,0.4300945103168487
Spatial climate TSN embedding fusion (global full),global full NN features,Far East,2023,2267,333,0.1468901632112924,0.4113667117726657,0.9129129129129128,0.5671641791044776,0.0088533413364904,0.5058308891273587,0.0401204301171321,0.9035032964712384,0.1155015052340748,0.4300945103168487
Spatial climate TSN embedding fusion (global full),global full NN features,Far East,2024,2229,298,0.1336922386720502,0.5060240963855421,0.8456375838926175,0.6331658291457286,0.0268530483060752,0.6306767076847019,0.0269647953591322,0.939859724244836,0.0852625887353381,0.4300945103168487
Spatial climate TSN embedding fusion (global full),global full NN features,Far East,2025,1744,137,0.0785550458715596,0.4444444444444444,0.0583941605839416,0.1032258064516129,0.0378751129850763,0.2509646837360969,0.0242698701645807,0.7880032158576302,0.0731825139035892,0.4300945103168487
Spatial climate TSN embedding fusion (global full),global full NN features,Global,2021,87238,24772,0.2839588252825603,0.6268424036281179,0.8927418052640077,0.7365283421035103,0.0014355980387427,0.7864551805217597,0.0026031151097132,0.91740690497717,0.1181837628128771,0.4300945103168487
Spatial climate TSN embedding fusion (global full),global full NN features,Global,2021-2023,206438,36593,0.1772590317674071,0.5428083639006744,0.8775448856338643,0.6707327262093742,0.0029106450936523,0.7292656407292408,0.0044166974769683,0.9328398755117926,0.0961161666299809,0.4300945103168487
Spatial climate TSN embedding fusion (global full),global full NN features,Global,2021-2025,321173,49514,0.154166134762262,0.5260982320340165,0.8071252575029285,0.6369932338197438,0.0050598261147383,0.6842151142154513,0.0061294566100745,0.9173283276188284,0.091563874291233,0.4300945103168487
Spatial climate TSN embedding fusion (global full),global full NN features,Global,2022,58312,4923,0.0844251612018109,0.4004645311139069,0.8405443835059923,0.5424750917671736,0.0025821110812814,0.5747724433068566,0.0045361233460982,0.9398925912364772,0.0728398658534128,0.4300945103168487
Spatial climate TSN embedding fusion (global full),global full NN features,Global,2023,60888,6898,0.1132899750361319,0.4325262069983759,0.8493766309075095,0.5731755038153004,0.0038607729783329,0.5996164393542347,0.0070451090656224,0.9286095029786292,0.0867901039424192,0.4300945103168487
Spatial climate TSN embedding fusion (global full),global full NN features,Global,2024,65063,9134,0.1403870095138558,0.4780617612476019,0.845741186774688,0.6108409441347409,0.0028609618042042,0.6418076549453957,0.002707508043959,0.9216358116980268,0.0934119727269437,0.4300945103168487
Spatial climate TSN embedding fusion (global full),global full NN features,Global,2025,49672,3787,0.0762401352874859,0.1968992248062015,0.0335357803010298,0.0573104693140794,0.003930970085309,0.1800746603271628,0.0034215930158088,0.7848679718147045,0.0702237036850747,0.4300945103168487
Spatial climate TSN-MLP (ECMWF global full),global full NN features,Central Asia,2021,10197,903,0.0885554575,0.1542306319,0.9568106312,0.265641814,0.0022989485,0.3337491625,0.0118405353,0.8196011025000001,0.1166102279,0.2851233482
Spatial climate TSN-MLP (ECMWF global full),global full NN features,Central Asia,2021-2023,29340,2012,0.0685753238,0.1285478002,0.9657057654,0.2268932096,0.0012287597,0.3528220509,0.0113669615,0.8519097923000001,0.1079314828,0.2851233482
Spatial climate TSN-MLP (ECMWF global full),global full NN features,Central Asia,2021-2025,45961,2503,0.0544592154,0.1064508978,0.9592489013,0.1916354059,0.0005879448,0.3232094781,0.0083843413,0.8579198404,0.1013412851,0.2851233482
Spatial climate TSN-MLP (ECMWF global full),global full NN features,Central Asia,2022,9862,698,0.0707767187,0.1373104146,0.9727793696,0.2406521354,0.0014261309,0.4446640628,0.017459865,0.8841442595000001,0.1033131328,0.2851233482
Spatial climate TSN-MLP (ECMWF global full),global full NN features,Central Asia,2023,9281,411,0.0442840211,0.0875656743,0.9732360097,0.1606748343,0.0020662858,0.3093830838,0.026063189,0.8629511983,0.1033036415,0.2851233482
Spatial climate TSN-MLP (ECMWF global full),global full NN features,Central Asia,2024,9003,187,0.0207708542,0.0468547761,0.9679144385,0.089382716,0.0010267498,0.3003298783,0.0501707401,0.9148443035,0.083208832,0.2851233482
Spatial climate TSN-MLP (ECMWF global full),global full NN features,Central Asia,2025,7618,304,0.039905487,0.0774391949,0.9111842105,0.1427467148,0.0041383469,0.1813877924,0.01894634,0.8092923809,0.0973888138,0.2851233482
Spatial climate TSN-MLP (ECMWF global full),global full NN features,Eastern Siberia,2021,44639,19789,0.4433119021,0.5640451506,0.9292536258,0.7019907999,0.001621168,0.7010326898,0.0035891326,0.7835465184,0.1898309941,0.2851233482
Spatial climate TSN-MLP (ECMWF global full),global full NN features,Eastern Siberia,2021-2023,82438,22636,0.2745821102,0.4417977528,0.9119544089,0.5952336327000001,0.0017308416,0.6398988279000001,0.0029636576,0.8407340475,0.1495721934,0.2851233482
Spatial climate TSN-MLP (ECMWF global full),global full NN features,Eastern Siberia,2021-2025,128260,31267,0.2437782629,0.4013384622,0.8976236927000001,0.5546749936,0.000714864,0.5823210295,0.0036938146,0.8264415811,0.1479240343,0.2851233482
Spatial climate TSN-MLP (ECMWF global full),global full NN features,Eastern Siberia,2022,18946,1456,0.0768499947,0.1618301858,0.7239010989,0.2645250345,0.0025508549,0.1887180612,0.0032150992,0.7790720286,0.1010446382,0.2851233482
Spatial climate TSN-MLP (ECMWF global full),global full NN features,Eastern Siberia,2023,18853,1391,0.0737813611,0.1576872536,0.8626887132000001,0.2666370403,0.0026005901,0.2492349763,0.0073868296,0.8196725172,0.1030167624,0.2851233482
Spatial climate TSN-MLP (ECMWF global full),global full NN features,Eastern Siberia,2024,26660,6189,0.2321455364,0.3443174176,0.8272741962,0.4862529085,0.0033146549,0.3997593905,0.0083295819,0.7349260116,0.1676423867,0.2851233482
Spatial climate TSN-MLP (ECMWF global full),global full NN features,Eastern Siberia,2025,19162,2442,0.1274397245,0.2762715931,0.9430794431,0.4273520134,0.0022685055,0.3850302326,0.0120550978,0.8629381067,0.1133993388,0.2851233482
Spatial climate TSN-MLP (ECMWF global full),global full NN features,Europe,2021,11926,847,0.071021298,0.1720609731,0.9728453365,0.2924059617,0.0019176549,0.3769403527,0.0165795655,0.9003615549,0.0910443342,0.2851233482
Spatial climate TSN-MLP (ECMWF global full),global full NN features,Europe,2021-2023,32712,1723,0.0526718024,0.1431317721,0.9506674405,0.2488038278,0.0016867222,0.3394269041,0.0136334234,0.9056169689,0.0800141728,0.2851233482
Spatial climate TSN-MLP (ECMWF global full),global full NN features,Europe,2021-2025,52062,2848,0.0547040068,0.1459894227,0.9304775281,0.2523809524,0.0011171058,0.3039434226,0.0071800643,0.8879430897,0.081285593,0.2851233482
Spatial climate TSN-MLP (ECMWF global full),global full NN features,Europe,2022,10330,382,0.0369796709,0.1008602788,0.8900523560000001,0.1811883826,0.0035139562,0.224034276,0.0287813817,0.8778896334,0.0754664377,0.2851233482
Spatial climate TSN-MLP (ECMWF global full),global full NN features,Europe,2023,10456,494,0.0472456006,0.1443361754,0.95951417,0.2509264161,0.0042159373,0.3969940212,0.0191005485,0.9271413558,0.071926223,0.2851233482
Spatial climate TSN-MLP (ECMWF global full),global full NN features,Europe,2024,10472,493,0.0470779221,0.1262945915,0.8904665314,0.2212144117,0.0043359311,0.2224988626,0.0050716578,0.8579750742000001,0.0791556709,0.2851233482
Spatial climate TSN-MLP (ECMWF global full),global full NN features,Europe,2025,8878,632,0.0711872043,0.177289604,0.9066455696,0.2965838509,0.0034682973,0.2884309548,0.0123939334,0.8630367773000001,0.0884826245,0.2851233482
Spatial climate TSN-MLP (ECMWF global full),global full NN features,Far East,2021,2141,270,0.1261092947,0.2443181818,0.9555555556,0.3891402715,0.0052550733,0.4495313936,0.0148640739,0.8899697132000001,0.1215196637,0.2851233482
Spatial climate TSN-MLP (ECMWF global full),global full NN features,Far East,2021-2023,6484,795,0.1226095003,0.2270157691,0.9597484277,0.3671799808,0.0061259699,0.3808764585,0.0069968204,0.8629819656000001,0.1275931134,0.2851233482
Spatial climate TSN-MLP (ECMWF global full),global full NN features,Far East,2021-2025,10457,1230,0.1176245577,0.2240733808,0.9731707317,0.3642726719,0.0029866595,0.3995985128,0.0087784349,0.8768927529,0.1245059673,0.2851233482
Spatial climate TSN-MLP (ECMWF global full),global full NN features,Far East,2022,2076,192,0.0924855491,0.1907756813,0.9479166667,0.3176265271,0.0083255439,0.3091429792,0.007161393,0.8531880308,0.114681992,0.2851233482
Spatial climate TSN-MLP (ECMWF global full),global full NN features,Far East,2023,2267,333,0.1468901632,0.2390821614,0.96996997,0.3836104513,0.0064616608,0.3621061017,0.0138513589,0.8346236619,0.1451523299,0.2851233482
Spatial climate TSN-MLP (ECMWF global full),global full NN features,Far East,2024,2229,298,0.1336922387,0.2263719512,0.9966442953,0.3689440994,0.0033268528,0.4538560241,0.0119494068,0.8918389123,0.1394974349,0.2851233482
Spatial climate TSN-MLP (ECMWF global full),global full NN features,Far East,2025,1744,137,0.0785550459,0.2047832586,1.0,0.3399503722,0.0072000488,0.3702288937,0.0178371698,0.9185679441,0.0938677584,0.2851233482
Spatial climate TSN-MLP (ECMWF global full),global full NN features,Global,2021,87238,24772,0.2839588253,0.4451562347,0.9172856451,0.5994170173000001,0.0019888581,0.6420051533000001,0.0042091424,0.8399304452,0.1511132631,0.2851233482
Spatial climate TSN-MLP (ECMWF global full),global full NN features,Global,2021-2023,206438,36593,0.1772590318,0.3361291182,0.8969475036000001,0.4890047676,0.0014951141,0.5541416003,0.0051051142,0.8569508396000001,0.1230148992,0.2851233482
Spatial climate TSN-MLP (ECMWF global full),global full NN features,Global,2021-2025,321173,49514,0.1541661348,0.3023630655,0.8713899099,0.4489464648,0.0010911337,0.4981894773,0.0036070874,0.8456781622,0.1185037453,0.2851233482
Spatial climate TSN-MLP (ECMWF global full),global full NN features,Global,2022,58312,4923,0.0844251612,0.1866126727,0.7956530571,0.3023192992,0.003138595,0.2888335657,0.0059197919,0.8276651407000001,0.096909796,0.2851233482
Spatial climate TSN-MLP (ECMWF global full),global full NN features,Global,2023,60888,6898,0.113289975,0.2413712322,0.8962017976000001,0.3803137496,0.0006625943,0.3975557097,0.0071675381,0.8505772441,0.1077573067,0.2851233482
Spatial climate TSN-MLP (ECMWF global full),global full NN features,Global,2024,65063,9134,0.1403870095,0.2535876409,0.7583753011000001,0.3800823045,0.0007942219,0.3365330603,0.0025163928,0.7770108013,0.1246946261,0.2851233482
Spatial climate TSN-MLP (ECMWF global full),global full NN features,Global,2025,49672,3787,0.0762401353,0.1915637512,0.8970161077000001,0.3157063197,0.0015505536,0.3093814253,0.0013280296,0.8618151675,0.0916461425,0.2851233482
Spatial climate TSN-MLP (global full),global full NN features,Central Asia,2021,10197,903,0.0885554575,0.2742940961,0.8283499446,0.4121212121,0.0103212978,0.4710219206,0.0181064332,0.8927994126000001,0.1063876867,0.4269461036
Spatial climate TSN-MLP (global full),global full NN features,Central Asia,2021-2023,29340,2012,0.0685753238,0.2384,0.814612326,0.3688533813,0.003255591,0.4713957339,0.0168967898,0.9043321853,0.0965932163,0.4269461036
Spatial climate TSN-MLP (global full),global full NN features,Central Asia,2021-2025,45961,2503,0.0544592154,0.225121738,0.7203355973000001,0.3430365297,0.0062793036,0.4225040541,0.0097360787,0.8843350334000001,0.0833519808,0.4269461036
Spatial climate TSN-MLP (global full),global full NN features,Central Asia,2022,9862,698,0.0707767187,0.2380373074,0.840974212,0.3710493047,0.005129238,0.5214633426,0.0119996515,0.9089409756,0.09879173,0.4269461036
Spatial climate TSN-MLP (global full),global full NN features,Central Asia,2023,9281,411,0.0442840211,0.1807372176,0.7396593674,0.2904921166,0.0052880915,0.3940070859,0.0112431884,0.9103100475,0.0834959254,0.4269461036
Spatial climate TSN-MLP (global full),global full NN features,Central Asia,2024,9003,187,0.0207708542,0.1316042267,0.7326203209000001,0.2231270358,0.0084540532,0.3612159399,0.0161570803,0.9175223463,0.0644795948,0.4269461036
Spatial climate TSN-MLP (global full),global full NN features,Central Asia,2025,7618,304,0.039905487,0.2903225806,0.0888157895,0.1360201511,0.0217675586,0.1376651894,0.0160401169,0.7210583434000001,0.0546581293,0.4269461036
Spatial climate TSN-MLP (global full),global full NN features,Eastern Siberia,2021,44639,19789,0.4433119021,0.7115267871000001,0.9476476831,0.8127857839,0.0008743356,0.8374387886,0.0017760617,0.897656534,0.1353220491,0.4269461036
Spatial climate TSN-MLP (global full),global full NN features,Eastern Siberia,2021-2023,82438,22636,0.2745821102,0.6401015842000001,0.9353242622,0.7600516944,0.0017332045,0.8083507090000001,0.0022577603,0.9340330653,0.106130674,0.4269461036
Spatial climate TSN-MLP (global full),global full NN features,Eastern Siberia,2021-2025,128260,31267,0.2437782629,0.6059882398,0.8602680142,0.7110793877,0.0017756898,0.7548509283,0.0022267583,0.9070124913,0.1122696509,0.4269461036
Spatial climate TSN-MLP (global full),global full NN features,Eastern Siberia,2022,18946,1456,0.0768499947,0.4233215548,0.8228021978000001,0.5590293980000001,0.006900318,0.5346656026000001,0.0098925705,0.943192676,0.0615915202,0.4269461036
Spatial climate TSN-MLP (global full),global full NN features,Eastern Siberia,2023,18853,1391,0.0737813611,0.3138817481,0.8777857656,0.4624124219,0.003574814,0.5954352569,0.0103081311,0.9287868055,0.0817719519,0.4269461036
Spatial climate TSN-MLP (global full),global full NN features,Eastern Siberia,2024,26660,6189,0.2321455364,0.5147019153,0.924866699,0.6613518198,0.0024611766,0.6975813014000001,0.0055431619,0.9004792012,0.1266805738,0.4269461036
Spatial climate TSN-MLP (global full),global full NN features,Eastern Siberia,2025,19162,2442,0.1274397245,0.0105263158,0.0008190008,0.0015197568,0.0008301711,0.1344010067,0.0015910231,0.5838868079,0.1186306666,0.4269461036
Spatial climate TSN-MLP (global full),global full NN features,Europe,2021,11926,847,0.071021298,0.209249859,0.4380165289,0.2832061069,0.0095282052,0.3003114159,0.01729545,0.8266914346,0.0845580444,0.4269461036
Spatial climate TSN-MLP (global full),global full NN features,Europe,2021-2023,32712,1723,0.0526718024,0.2291421857,0.5658734765,0.3261960522,0.0040086241,0.3652721367,0.0136877369,0.8771941561000001,0.0692217328,0.4269461036
Spatial climate TSN-MLP (global full),global full NN features,Europe,2021-2025,52062,2848,0.0547040068,0.2224222586,0.4771769663,0.3034159411,0.0052469311,0.2990934134,0.0078059616,0.8432401737,0.0721472566,0.4269461036
Spatial climate TSN-MLP (global full),global full NN features,Europe,2022,10330,382,0.0369796709,0.2221350078,0.7408376963000001,0.3417874396,0.0060975627,0.3949125163,0.02550465,0.922989072,0.0595561728,0.4269461036
Spatial climate TSN-MLP (global full),global full NN features,Europe,2023,10456,494,0.0472456006,0.2657284768,0.6497975709,0.3772032902,0.0144872255,0.4694534288,0.0161977504,0.9101515922,0.0612783876,0.4269461036
Spatial climate TSN-MLP (global full),global full NN features,Europe,2024,10472,493,0.0470779221,0.2096890817,0.5882352941,0.3091684435,0.00808938,0.2691116764,0.018269224,0.8666068927,0.0712871845,0.4269461036
Spatial climate TSN-MLP (global full),global full NN features,Europe,2025,8878,632,0.0711872043,0.1991525424,0.1487341772,0.1702898551,0.0096603384,0.1485587819,0.0119658866,0.7028087266,0.0839411754,0.4269461036
Spatial climate TSN-MLP (global full),global full NN features,Far East,2021,2141,270,0.1261092947,0.5075268817,0.8740740741,0.6421768707000001,0.0072093417,0.6778915489,0.0093538567,0.9492388701,0.0816170956,0.4269461036
Spatial climate TSN-MLP (global full),global full NN features,Far East,2021-2023,6484,795,0.1226095003,0.4666234608,0.9056603774,0.6159110351,0.0148430228,0.6710027377000001,0.0136034056,0.9480756751,0.0853816922,0.4269461036
Spatial climate TSN-MLP (global full),global full NN features,Far East,2021-2025,10457,1230,0.1176245577,0.4090719933,0.7991869919,0.5411505643,0.0051558168,0.6083816206,0.0112539474,0.9111895894,0.0956597985,0.4269461036
Spatial climate TSN-MLP (global full),global full NN features,Far East,2022,2076,192,0.0924855491,0.4836065574,0.921875,0.6344086022000001,0.0103844477,0.7221983414,0.020933708,0.9647691083,0.0665768421,0.4269461036
Spatial climate TSN-MLP (global full),global full NN features,Far East,2023,2267,333,0.1468901632,0.4311797753,0.9219219219,0.5875598086,0.0157181134,0.6437490265,0.0362471762,0.9320395887,0.1061575503,0.4269461036
Spatial climate TSN-MLP (global full),global full NN features,Far East,2024,2229,298,0.1336922387,0.4857142857,0.855704698,0.6196840826000001,0.0170696445,0.6641728812000001,0.0228106655,0.9282077305,0.0856430907,0.4269461036
Spatial climate TSN-MLP (global full),global full NN features,Far East,2025,1744,137,0.0785550459,0.023880597,0.0583941606,0.0338983051,0.006676913,0.0624608922,0.000768248,0.4238618453,0.1466749836,0.4269461036
Spatial climate TSN-MLP (global full),global full NN features,Global,2021,87238,24772,0.2839588253,0.6332569576,0.9148635556,0.7484478203,0.0019680274,0.8002656706,0.0034669902,0.9251878476,0.1132262003,0.4269461036
Spatial climate TSN-MLP (global full),global full NN features,Global,2021-2023,206438,36593,0.1772590318,0.5433982289,0.8954718115,0.6763610093,0.0036830435,0.7471448006,0.0032935874,0.9379020952,0.0933793167,0.4269461036
Spatial climate TSN-MLP (global full),global full NN features,Global,2021-2025,321173,49514,0.1541661348,0.5204029454,0.8221513107,0.6373671108,0.0024894423,0.6915402662,0.0041562847,0.9151716112,0.0926744533,0.4269461036
Spatial climate TSN-MLP (global full),global full NN features,Global,2022,58312,4923,0.0844251612,0.3899990618,0.8444038188,0.5335643691,0.0040564529,0.5719874738,0.0055560473,0.9394759367,0.0725166158,0.4269461036
Spatial climate TSN-MLP (global full),global full NN features,Global,2023,60888,6898,0.113289975,0.4293035005,0.8622789214000001,0.5732183299,0.0010395337,0.6485774951000001,0.0046893109,0.9337428511,0.084923519,0.4269461036
Spatial climate TSN-MLP (global full),global full NN features,Global,2024,65063,9134,0.1403870095,0.4781519281,0.8565798117000001,0.6137192611,0.0051536995,0.6382301967,0.0050075508,0.9205493949,0.0924221353,0.4269461036
Spatial climate TSN-MLP (global full),global full NN features,Global,2025,49672,3787,0.0762401353,0.0744066709,0.0306311064,0.0433969323,0.0051370854,0.0868090932,0.0017249264,0.5817341974,0.0900755239,0.4269461036
Spatial climate TSN-MLP no tp (ERA5 global full),global full NN features,Central Asia,2021,10197,903,0.0885554575,0.2613065327,0.8637873754000001,0.4012345679,0.0039728446,0.4506632745,0.010290885,0.8900968152000001,0.1001579623,0.3871046007
Spatial climate TSN-MLP no tp (ERA5 global full),global full NN features,Central Asia,2021-2023,29340,2012,0.0685753238,0.2280031612,0.8603379722000001,0.3604748022,0.0031018954,0.4590355578,0.0132861086,0.9033349668,0.0906825993,0.3871046007
Spatial climate TSN-MLP no tp (ERA5 global full),global full NN features,Central Asia,2021-2025,45961,2503,0.0544592154,0.2116448971,0.76388334,0.3314553177,0.0035333032,0.4131920543,0.0084977153,0.881472322,0.076827434,0.3871046007
Spatial climate TSN-MLP no tp (ERA5 global full),global full NN features,Central Asia,2022,9862,698,0.0707767187,0.2296435272,0.8767908309,0.3639607493,0.0086330133,0.520823353,0.0093385833,0.9093914583,0.0923463067,0.3871046007
Spatial climate TSN-MLP no tp (ERA5 global full),global full NN features,Central Asia,2023,9281,411,0.0442840211,0.1745623069,0.8248175182,0.2881427964,0.0062544986,0.3955678672,0.0204525498,0.9119147349,0.0785041961,0.3871046007
