experiment_id,model,feature_set,split,region,region_display,threshold,precision,recall,f1
ablation_no_fuel_ecoregion_vegetation,CatBoost,full minus ecological/fuel variables,test_2022,global,Global,0.49944669998178615,0.21677602972567,0.5569774527726996,0.31208741179148647
ablation_no_fuel_ecoregion_vegetation,CatBoost,full minus ecological/fuel variables,test_2022,eastern_siberia,Eastern Siberia,0.49944669998178615,0.15583905789990188,0.5453296703296703,0.24240573958174325
ablation_no_fuel_ecoregion_vegetation,CatBoost,full minus ecological/fuel variables,test_2022,far_east,Far East,0.49944669998178615,0.2536945812807882,0.5364583333333334,0.34448160535117056
ablation_no_fuel_ecoregion_vegetation,CatBoost,full minus ecological/fuel variables,test_2022,central_asia,Central Asia,0.49944669998178615,0.13109128345916266,0.5472779369627507,0.2115171650055371
ablation_no_fuel_ecoregion_vegetation,CatBoost,full minus ecological/fuel variables,test_2022,europe,Europe,0.49944669998178615,0.1717325227963526,0.29581151832460734,0.2173076923076923
ablation_no_fuel_ecoregion_vegetation,CatBoost,full minus ecological/fuel variables,test_2023,global,Global,0.49944669998178615,0.28461367919299413,0.7444186720788635,0.4117882919005613
ablation_no_fuel_ecoregion_vegetation,CatBoost,full minus ecological/fuel variables,test_2023,eastern_siberia,Eastern Siberia,0.49944669998178615,0.16265148196817053,0.800862688713156,0.2703883495145631
ablation_no_fuel_ecoregion_vegetation,CatBoost,full minus ecological/fuel variables,test_2023,far_east,Far East,0.49944669998178615,0.36089030206677264,0.6816816816816816,0.47193347193347196
ablation_no_fuel_ecoregion_vegetation,CatBoost,full minus ecological/fuel variables,test_2023,central_asia,Central Asia,0.49944669998178615,0.10871760350050488,0.7858880778588808,0.19101123595505617
ablation_no_fuel_ecoregion_vegetation,CatBoost,full minus ecological/fuel variables,test_2023,europe,Europe,0.49944669998178615,0.17580645161290323,0.22064777327935223,0.19569120287253142
ablation_no_fuel_ecoregion_vegetation,CatBoost,full minus ecological/fuel variables,test_2024,global,Global,0.49944669998178615,0.32880746767833074,0.7211517407488505,0.45167483800185143
ablation_no_fuel_ecoregion_vegetation,CatBoost,full minus ecological/fuel variables,test_2024,eastern_siberia,Eastern Siberia,0.49944669998178615,0.37242688947968094,0.7922119890127646,0.5066652888291826
ablation_no_fuel_ecoregion_vegetation,CatBoost,full minus ecological/fuel variables,test_2024,far_east,Far East,0.49944669998178615,0.2510460251046025,0.6040268456375839,0.35467980295566504
ablation_no_fuel_ecoregion_vegetation,CatBoost,full minus ecological/fuel variables,test_2024,central_asia,Central Asia,0.49944669998178615,0.051389617199790245,0.5240641711229946,0.0936007640878701
ablation_no_fuel_ecoregion_vegetation,CatBoost,full minus ecological/fuel variables,test_2024,europe,Europe,0.49944669998178615,0.16297262059973924,0.2535496957403651,0.1984126984126984
ablation_no_fuel_ecoregion_vegetation,CatBoost,full minus ecological/fuel variables,test_2025,global,Global,0.49944669998178615,0.23714341160489036,0.6453657248481648,0.34683885616972965
ablation_no_fuel_ecoregion_vegetation,CatBoost,full minus ecological/fuel variables,test_2025,eastern_siberia,Eastern Siberia,0.49944669998178615,0.3096023888103096,0.8067158067158067,0.44747302668938105
ablation_no_fuel_ecoregion_vegetation,CatBoost,full minus ecological/fuel variables,test_2025,far_east,Far East,0.49944669998178615,0.27413127413127414,0.5182481751824818,0.35858585858585856
ablation_no_fuel_ecoregion_vegetation,CatBoost,full minus ecological/fuel variables,test_2025,central_asia,Central Asia,0.49944669998178615,0.06401551891367604,0.4342105263157895,0.11158072696534235
ablation_no_fuel_ecoregion_vegetation,CatBoost,full minus ecological/fuel variables,test_2025,europe,Europe,0.49944669998178615,0.24375,0.30854430379746833,0.2723463687150838
ablation_no_fuel_ecoregion_vegetation,CatBoost,full minus ecological/fuel variables,test_2021-2023,global,Global,0.49944669998178615,0.4070369419175194,0.8229169513294893,0.5446669198907519
ablation_no_fuel_ecoregion_vegetation,CatBoost,full minus ecological/fuel variables,test_2021-2023,eastern_siberia,Eastern Siberia,0.49944669998178615,0.474304140448306,0.9357218589856865,0.629515699998514
ablation_no_fuel_ecoregion_vegetation,CatBoost,full minus ecological/fuel variables,test_2021-2023,far_east,Far East,0.49944669998178615,0.33181818181818185,0.6427672955974842,0.43768736616702353
ablation_no_fuel_ecoregion_vegetation,CatBoost,full minus ecological/fuel variables,test_2021-2023,central_asia,Central Asia,0.49944669998178615,0.13579738494800783,0.6555666003976143,0.22498933901918977
ablation_no_fuel_ecoregion_vegetation,CatBoost,full minus ecological/fuel variables,test_2021-2023,europe,Europe,0.49944669998178615,0.18959963184537507,0.2391178177597214,0.21149897330595482
ablation_no_fuel_ecoregion_vegetation,CatBoost,full minus ecological/fuel variables,test_2021-2025,global,Global,0.49944669998178615,0.3752300613496933,0.7905642848487296,0.5089122040641211
ablation_no_fuel_ecoregion_vegetation,CatBoost,full minus ecological/fuel variables,test_2021-2025,eastern_siberia,Eastern Siberia,0.49944669998178615,0.43708031471527614,0.8972399014935875,0.5878137702719691
ablation_no_fuel_ecoregion_vegetation,CatBoost,full minus ecological/fuel variables,test_2021-2025,far_east,Far East,0.49944669998178615,0.30286168521462636,0.6195121951219512,0.406833956219968
ablation_no_fuel_ecoregion_vegetation,CatBoost,full minus ecological/fuel variables,test_2021-2025,central_asia,Central Asia,0.49944669998178615,0.11321444233299226,0.6188573711546145,0.19141180105035527
ablation_no_fuel_ecoregion_vegetation,CatBoost,full minus ecological/fuel variables,test_2021-2025,europe,Europe,0.49944669998178615,0.19572192513368983,0.25702247191011235,0.2222222222222222
ablation_no_terrain,CatBoost,full minus topography,validation,global,Global,0.4970601812879405,0.4144268471665462,0.6563172136265871,0.5080494649354834
ablation_no_terrain,CatBoost,full minus topography,test,global,Global,0.4970601812879405,0.3916678073485989,0.8090439067738417,0.5278143775693054
ablation_no_terrain,CatBoost,full minus topography,test,eastern_siberia,Eastern Siberia,0.4970601812879405,0.4439348951451179,0.9133271500303835,0.5974642760005858
ablation_no_terrain,CatBoost,full minus topography,test,far_east,Far East,0.4970601812879405,0.30763444904099285,0.6650406504065041,0.42067369503728463
ablation_no_terrain,CatBoost,full minus topography,test,central_asia,Central Asia,0.4970601812879405,0.13494265630780614,0.5829005193767479,0.21915133308298912
ablation_no_terrain,CatBoost,full minus topography,test,europe,Europe,0.4970601812879405,0.21604614577871,0.2893258426966292,0.247373161212849
ablation_no_terrain,CatBoost,full minus topography,test_2021,global,Global,0.4970601812879405,0.518351887983473,0.911593734861941,0.6609011223787992
ablation_no_terrain,CatBoost,full minus topography,test_2021,eastern_siberia,Eastern Siberia,0.4970601812879405,0.5880354325931318,0.9795340845924504,0.7348965935586602
ablation_no_terrain,CatBoost,full minus topography,test_2021,far_east,Far East,0.4970601812879405,0.3527336860670194,0.7407407407407407,0.4778972520908005
ablation_no_terrain,CatBoost,full minus topography,test_2021,central_asia,Central Asia,0.4970601812879405,0.1729745712596097,0.6478405315614618,0.27304550758459745
ablation_no_terrain,CatBoost,full minus topography,test_2021,europe,Europe,0.4970601812879405,0.2877005347593583,0.31759149940968123,0.30190796857463525
ablation_no_terrain,CatBoost,full minus topography,test_2022,global,Global,0.4970601812879405,0.235663457513604,0.5718058094657729,0.3337680815745791
ablation_no_terrain,CatBoost,full minus topography,test_2022,eastern_siberia,Eastern Siberia,0.4970601812879405,0.17418595527657904,0.6098901098901099,0.27097955447055233
ablation_no_terrain,CatBoost,full minus topography,test_2022,far_east,Far East,0.4970601812879405,0.2558139534883721,0.5729166666666666,0.3536977491961415
ablation_no_terrain,CatBoost,full minus topography,test_2022,central_asia,Central Asia,0.4970601812879405,0.1590909090909091,0.49140401146131807,0.24036440084092503
ablation_no_terrain,CatBoost,full minus topography,test_2022,europe,Europe,0.4970601812879405,0.15,0.2513089005235602,0.18786692759295498
ablation_no_terrain,CatBoost,full minus topography,test_2023,global,Global,0.4970601812879405,0.3004626790791014,0.7813859089591186,0.434029874783589
ablation_no_terrain,CatBoost,full minus topography,test_2023,eastern_siberia,Eastern Siberia,0.4970601812879405,0.16739702015775634,0.8238677210639828,0.27825664683744084
ablation_no_terrain,CatBoost,full minus topography,test_2023,far_east,Far East,0.4970601812879405,0.36818851251840945,0.7507507507507507,0.49407114624505927
ablation_no_terrain,CatBoost,full minus topography,test_2023,central_asia,Central Asia,0.4970601812879405,0.1306432281262485,0.7956204379562044,0.2244337680164722
ablation_no_terrain,CatBoost,full minus topography,test_2023,europe,Europe,0.4970601812879405,0.17932148626817448,0.22469635627530365,0.19946091644204852
ablation_no_terrain,CatBoost,full minus topography,test_2024,global,Global,0.4970601812879405,0.34036561011828564,0.7277206043354499,0.46380350975124723
ablation_no_terrain,CatBoost,full minus topography,test_2024,eastern_siberia,Eastern Siberia,0.4970601812879405,0.37425127560452565,0.8177411536597189,0.5134943181818182
ablation_no_terrain,CatBoost,full minus topography,test_2024,far_east,Far East,0.4970601812879405,0.24503311258278146,0.6208053691275168,0.3513770180436847
ablation_no_terrain,CatBoost,full minus topography,test_2024,central_asia,Central Asia,0.4970601812879405,0.06103286384976526,0.41711229946524064,0.10648464163822526
ablation_no_terrain,CatBoost,full minus topography,test_2024,europe,Europe,0.4970601812879405,0.16892725030826142,0.2778904665314402,0.21012269938650308
ablation_no_terrain,CatBoost,full minus topography,test_2025,global,Global,0.4970601812879405,0.28225806451612906,0.6931608133086876,0.4011614579353557
ablation_no_terrain,CatBoost,full minus topography,test_2025,eastern_siberia,Eastern Siberia,0.4970601812879405,0.35244233378561735,0.8509418509418509,0.4984408731110578
ablation_no_terrain,CatBoost,full minus topography,test_2025,far_east,Far East,0.4970601812879405,0.3201754385964912,0.5328467153284672,0.4
ablation_no_terrain,CatBoost,full minus topography,test_2025,central_asia,Central Asia,0.4970601812879405,0.08439383791024782,0.4144736842105263,0.14023372287145242
ablation_no_terrain,CatBoost,full minus topography,test_2025,europe,Europe,0.4970601812879405,0.26081582200247216,0.3338607594936709,0.29285218598195695
ablation_no_terrain,CatBoost,full minus topography,test_2021-2023,global,Global,0.4970601812879405,0.41916159512042367,0.8413357746016997,0.5595499900038168
ablation_no_terrain,CatBoost,full minus topography,test_2021-2023,eastern_siberia,Eastern Siberia,0.4970601812879405,0.4769306136991182,0.9461919066972964,0.6341940068695961
ablation_no_terrain,CatBoost,full minus topography,test_2021-2023,far_east,Far East,0.4970601812879405,0.3341288782816229,0.7044025157232704,0.45325779036827196
ablation_no_terrain,CatBoost,full minus topography,test_2021-2023,central_asia,Central Asia,0.4970601812879405,0.15607511503544336,0.6237574552683897,0.24967671341887993
ablation_no_terrain,CatBoost,full minus topography,test_2021-2023,europe,Europe,0.4970601812879405,0.21695533272561532,0.2762623331398723,0.24304314526423282
ablation_no_terrain,CatBoost,full minus topography,test_2021-2025,global,Global,0.4970601812879405,0.3916678073485989,0.8090439067738417,0.5278143775693054
ablation_no_terrain,CatBoost,full minus topography,test_2021-2025,eastern_siberia,Eastern Siberia,0.4970601812879405,0.4439348951451179,0.9133271500303835,0.5974642760005858
ablation_no_terrain,CatBoost,full minus topography,test_2021-2025,far_east,Far East,0.4970601812879405,0.30763444904099285,0.6650406504065041,0.42067369503728463
ablation_no_terrain,CatBoost,full minus topography,test_2021-2025,central_asia,Central Asia,0.4970601812879405,0.13494265630780614,0.5829005193767479,0.21915133308298912
ablation_no_terrain,CatBoost,full minus topography,test_2021-2025,europe,Europe,0.4970601812879405,0.21604614577871,0.2893258426966292,0.247373161212849
ablation_no_seasonality,CatBoost,full minus month/day-of-year features,validation,global,Global,0.48811979238586695,0.4067594931423919,0.6759522653160341,0.5078914100274994
ablation_no_seasonality,CatBoost,full minus month/day-of-year features,test,global,Global,0.48811979238586695,0.3830317446832611,0.8195257906854627,0.5220613304342792
ablation_no_seasonality,CatBoost,full minus month/day-of-year features,test,eastern_siberia,Eastern Siberia,0.48811979238586695,0.43762303712859957,0.9171650622061599,0.5925244844828299
ablation_no_seasonality,CatBoost,full minus month/day-of-year features,test,far_east,Far East,0.48811979238586695,0.3068264342774147,0.6869918699186992,0.4241967871485944
ablation_no_seasonality,CatBoost,full minus month/day-of-year features,test,central_asia,Central Asia,0.48811979238586695,0.13135488137554766,0.6348381941669996,0.21767123287671233
ablation_no_seasonality,CatBoost,full minus month/day-of-year features,test,europe,Europe,0.48811979238586695,0.22045028142589118,0.3300561797752809,0.2643419572553431
ablation_no_seasonality,CatBoost,full minus month/day-of-year features,test_2021,global,Global,0.48811979238586695,0.5126609393672913,0.9178104311319232,0.6578608527075708
ablation_no_seasonality,CatBoost,full minus month/day-of-year features,test_2021,eastern_siberia,Eastern Siberia,0.48811979238586695,0.5842097333132439,0.9796856839658397,0.7319439725148186
ablation_no_seasonality,CatBoost,full minus month/day-of-year features,test_2021,far_east,Far East,0.48811979238586695,0.34539473684210525,0.7777777777777778,0.4783599088838269
ablation_no_seasonality,CatBoost,full minus month/day-of-year features,test_2021,central_asia,Central Asia,0.48811979238586695,0.17464179507975128,0.7153931339977851,0.28074750108648416
ablation_no_seasonality,CatBoost,full minus month/day-of-year features,test_2021,europe,Europe,0.48811979238586695,0.3010156971375808,0.38488783943329397,0.3378238341968912
ablation_no_seasonality,CatBoost,full minus month/day-of-year features,test_2022,global,Global,0.48811979238586695,0.2320094376720409,0.5992281129392647,0.3345050459235741
ablation_no_seasonality,CatBoost,full minus month/day-of-year features,test_2022,eastern_siberia,Eastern Siberia,0.48811979238586695,0.17446246699358733,0.6353021978021978,0.27374963006806746
ablation_no_seasonality,CatBoost,full minus month/day-of-year features,test_2022,far_east,Far East,0.48811979238586695,0.2595078299776286,0.6041666666666666,0.36306729264475746
ablation_no_seasonality,CatBoost,full minus month/day-of-year features,test_2022,central_asia,Central Asia,0.48811979238586695,0.1563903634136382,0.5487106017191977,0.24340641881156658
ablation_no_seasonality,CatBoost,full minus month/day-of-year features,test_2022,europe,Europe,0.48811979238586695,0.15247252747252749,0.2905759162303665,0.2
ablation_no_seasonality,CatBoost,full minus month/day-of-year features,test_2023,global,Global,0.48811979238586695,0.29270905876680775,0.7921136561322122,0.4274594171719147
ablation_no_seasonality,CatBoost,full minus month/day-of-year features,test_2023,eastern_siberia,Eastern Siberia,0.48811979238586695,0.16255668934240364,0.8245866283249461,0.2715757073517225
ablation_no_seasonality,CatBoost,full minus month/day-of-year features,test_2023,far_east,Far East,0.48811979238586695,0.36714285714285716,0.7717717717717718,0.4975798644724105
ablation_no_seasonality,CatBoost,full minus month/day-of-year features,test_2023,central_asia,Central Asia,0.48811979238586695,0.12228360957642725,0.8077858880778589,0.2124120281509917
ablation_no_seasonality,CatBoost,full minus month/day-of-year features,test_2023,europe,Europe,0.48811979238586695,0.18911174785100288,0.26720647773279355,0.2214765100671141
ablation_no_seasonality,CatBoost,full minus month/day-of-year features,test_2024,global,Global,0.48811979238586695,0.3331697502085685,0.7432669148237355,0.4600996238690658
ablation_no_seasonality,CatBoost,full minus month/day-of-year features,test_2024,eastern_siberia,Eastern Siberia,0.48811979238586695,0.3700503959683225,0.830505735983196,0.511977688131879
ablation_no_seasonality,CatBoost,full minus month/day-of-year features,test_2024,far_east,Far East,0.48811979238586695,0.24771838331160365,0.6375838926174496,0.3568075117370892
ablation_no_seasonality,CatBoost,full minus month/day-of-year features,test_2024,central_asia,Central Asia,0.48811979238586695,0.05562913907284768,0.44919786096256686,0.09899823217442545
ablation_no_seasonality,CatBoost,full minus month/day-of-year features,test_2024,europe,Europe,0.48811979238586695,0.17191011235955056,0.3103448275862069,0.22125813449023862
ablation_no_seasonality,CatBoost,full minus month/day-of-year features,test_2025,global,Global,0.48811979238586695,0.26843657817109146,0.6968576709796673,0.3875752680276105
ablation_no_seasonality,CatBoost,full minus month/day-of-year features,test_2025,eastern_siberia,Eastern Siberia,0.48811979238586695,0.3408792650918635,0.8509418509418509,0.4867650503630827
ablation_no_seasonality,CatBoost,full minus month/day-of-year features,test_2025,far_east,Far East,0.48811979238586695,0.3103448275862069,0.5255474452554745,0.3902439024390244
ablation_no_seasonality,CatBoost,full minus month/day-of-year features,test_2025,central_asia,Central Asia,0.48811979238586695,0.08352668213457076,0.47368421052631576,0.14201183431952663
ablation_no_seasonality,CatBoost,full minus month/day-of-year features,test_2025,europe,Europe,0.48811979238586695,0.2520231213872832,0.3449367088607595,0.29124916499666
ablation_no_seasonality,CatBoost,full minus month/day-of-year features,test_2021-2023,global,Global,0.48811979238586695,0.4113242925618307,0.8512557046429645,0.5546454898329831
ablation_no_seasonality,CatBoost,full minus month/day-of-year features,test_2021-2023,eastern_siberia,Eastern Siberia,0.48811979238586695,0.47118108161517686,0.9480031807739884,0.629490018920782
ablation_no_seasonality,CatBoost,full minus month/day-of-year features,test_2021-2023,far_east,Far East,0.48811979238586695,0.3321937321937322,0.7333333333333333,0.45725490196078433
ablation_no_seasonality,CatBoost,full minus month/day-of-year features,test_2021-2023,central_asia,Central Asia,0.48811979238586695,0.1535597427507616,0.6764413518886679,0.25029885057471263
ablation_no_seasonality,CatBoost,full minus month/day-of-year features,test_2021-2023,europe,Europe,0.48811979238586695,0.22678357911518535,0.3302379570516541,0.2689035916824197
ablation_no_seasonality,CatBoost,full minus month/day-of-year features,test_2021-2025,global,Global,0.48811979238586695,0.3830317446832611,0.8195257906854627,0.5220613304342792
ablation_no_seasonality,CatBoost,full minus month/day-of-year features,test_2021-2025,eastern_siberia,Eastern Siberia,0.48811979238586695,0.43762303712859957,0.9171650622061599,0.5925244844828299
ablation_no_seasonality,CatBoost,full minus month/day-of-year features,test_2021-2025,far_east,Far East,0.48811979238586695,0.3068264342774147,0.6869918699186992,0.4241967871485944
ablation_no_seasonality,CatBoost,full minus month/day-of-year features,test_2021-2025,central_asia,Central Asia,0.48811979238586695,0.13135488137554766,0.6348381941669996,0.21767123287671233
ablation_no_seasonality,CatBoost,full minus month/day-of-year features,test_2021-2025,europe,Europe,0.48811979238586695,0.22045028142589118,0.3300561797752809,0.2643419572553431
ablation_no_history,CatBoost,full minus prior-fire/proximity features,validation,global,Global,0.4426630744536391,0.31869878125656653,0.8418441684590301,0.4623606744784224
ablation_no_history,CatBoost,full minus prior-fire/proximity features,test,global,Global,0.4426630744536391,0.2764004781973409,0.924546592882821,0.4255726610144281
ablation_no_history,CatBoost,full minus prior-fire/proximity features,test,eastern_siberia,Eastern Siberia,0.4426630744536391,0.3457723736079346,0.9622285476700675,0.508733661374051
ablation_no_history,CatBoost,full minus prior-fire/proximity features,test,far_east,Far East,0.4426630744536391,0.22782651072124757,0.7601626016260162,0.3505811773528309
ablation_no_history,CatBoost,full minus prior-fire/proximity features,test,central_asia,Central Asia,0.4426630744536391,0.08635761589403973,0.9117059528565721,0.15777101769911506
ablation_no_history,CatBoost,full minus prior-fire/proximity features,test,europe,Europe,0.4426630744536391,0.1497217214078545,0.6706460674157303,0.24479333546940082
ablation_no_history,CatBoost,full minus prior-fire/proximity features,test_2021,global,Global,0.4426630744536391,0.42297839260790443,0.9664540610366543,0.5884261364334608
ablation_no_history,CatBoost,full minus prior-fire/proximity features,test_2021,eastern_siberia,Eastern Siberia,0.4426630744536391,0.5284828887092428,0.9910556369700338,0.6893618517021389
ablation_no_history,CatBoost,full minus prior-fire/proximity features,test_2021,far_east,Far East,0.4426630744536391,0.23696145124716553,0.774074074074074,0.3628472222222222
ablation_no_history,CatBoost,full minus prior-fire/proximity features,test_2021,central_asia,Central Asia,0.4426630744536391,0.1351564969965223,0.946843853820598,0.2365472402821967
ablation_no_history,CatBoost,full minus prior-fire/proximity features,test_2021,europe,Europe,0.4426630744536391,0.18311466058185966,0.7579693034238488,0.2949689869055824
ablation_no_history,CatBoost,full minus prior-fire/proximity features,test_2022,global,Global,0.4426630744536391,0.16826981614513575,0.842169408897014,0.28049523036330426
ablation_no_history,CatBoost,full minus prior-fire/proximity features,test_2022,eastern_siberia,Eastern Siberia,0.4426630744536391,0.14101094319958313,0.9292582417582418,0.24486471812505656
ablation_no_history,CatBoost,full minus prior-fire/proximity features,test_2022,far_east,Far East,0.4426630744536391,0.19689119170984457,0.7916666666666666,0.3153526970954357
ablation_no_history,CatBoost,full minus prior-fire/proximity features,test_2022,central_asia,Central Asia,0.4426630744536391,0.10771157631061012,0.8624641833810889,0.1915062828057897
ablation_no_history,CatBoost,full minus prior-fire/proximity features,test_2022,europe,Europe,0.4426630744536391,0.11652253072371416,0.6701570680628273,0.19852656068243504
ablation_no_history,CatBoost,full minus prior-fire/proximity features,test_2023,global,Global,0.4426630744536391,0.20493533913961468,0.900550884314294,0.33388873958613274
ablation_no_history,CatBoost,full minus prior-fire/proximity features,test_2023,eastern_siberia,Eastern Siberia,0.4426630744536391,0.1119722073757349,0.903666427030913,0.19925497344852183
ablation_no_history,CatBoost,full minus prior-fire/proximity features,test_2023,far_east,Far East,0.4426630744536391,0.2876288659793814,0.8378378378378378,0.42824251726784346
ablation_no_history,CatBoost,full minus prior-fire/proximity features,test_2023,central_asia,Central Asia,0.4426630744536391,0.07058823529411765,0.9051094890510949,0.13096285865164584
ablation_no_history,CatBoost,full minus prior-fire/proximity features,test_2023,europe,Europe,0.4426630744536391,0.14177101967799643,0.6417004048582996,0.23223443223443224
ablation_no_history,CatBoost,full minus prior-fire/proximity features,test_2024,global,Global,0.4426630744536391,0.24882054344580473,0.9123056711188964,0.39100037537537535
ablation_no_history,CatBoost,full minus prior-fire/proximity features,test_2024,eastern_siberia,Eastern Siberia,0.4426630744536391,0.30489910434876444,0.9130715786072063,0.45714516846661
ablation_no_history,CatBoost,full minus prior-fire/proximity features,test_2024,far_east,Far East,0.4426630744536391,0.1889400921658986,0.6879194630872483,0.29645697758496026
ablation_no_history,CatBoost,full minus prior-fire/proximity features,test_2024,central_asia,Central Asia,0.4426630744536391,0.03693599160545645,0.9411764705882353,0.07108239095315025
ablation_no_history,CatBoost,full minus prior-fire/proximity features,test_2024,europe,Europe,0.4426630744536391,0.11951126384116074,0.6348884381338742,0.2011568123393316
ablation_no_history,CatBoost,full minus prior-fire/proximity features,test_2025,global,Global,0.4426630744536391,0.15286686103012634,0.8307367309215739,0.25821808183198586
ablation_no_history,CatBoost,full minus prior-fire/proximity features,test_2025,eastern_siberia,Eastern Siberia,0.4426630744536391,0.20984259434856817,0.9062244062244063,0.3407761010163228
ablation_no_history,CatBoost,full minus prior-fire/proximity features,test_2025,far_east,Far East,0.4426630744536391,0.22784810126582278,0.656934306569343,0.3383458646616541
ablation_no_history,CatBoost,full minus prior-fire/proximity features,test_2025,central_asia,Central Asia,0.4426630744536391,0.061899441340782124,0.9111842105263158,0.11592383343795773
ablation_no_history,CatBoost,full minus prior-fire/proximity features,test_2025,europe,Europe,0.4426630744536391,0.17371532514779445,0.6044303797468354,0.26986930413281524
ablation_no_history,CatBoost,full minus prior-fire/proximity features,test_2021-2023,global,Global,0.4426630744536391,0.3074709552495697,0.9373104145601617,0.46304633973471937
ablation_no_history,CatBoost,full minus prior-fire/proximity features,test_2021-2023,eastern_siberia,Eastern Siberia,0.4426630744536391,0.3835942759489738,0.9817105495670613,0.5516402497300383
ablation_no_history,CatBoost,full minus prior-fire/proximity features,test_2021-2023,far_east,Far East,0.4426630744536391,0.24390243902439024,0.8050314465408805,0.37437847323778883
ablation_no_history,CatBoost,full minus prior-fire/proximity features,test_2021-2023,central_asia,Central Asia,0.4426630744536391,0.106430026185627,0.9090457256461233,0.19055060686565609
ablation_no_history,CatBoost,full minus prior-fire/proximity features,test_2021-2023,europe,Europe,0.4426630744536391,0.1530419448293236,0.7051654091700522,0.25150072448768374
ablation_no_history,CatBoost,full minus prior-fire/proximity features,test_2021-2025,global,Global,0.4426630744536391,0.2764004781973409,0.924546592882821,0.4255726610144281
ablation_no_history,CatBoost,full minus prior-fire/proximity features,test_2021-2025,eastern_siberia,Eastern Siberia,0.4426630744536391,0.3457723736079346,0.9622285476700675,0.508733661374051
ablation_no_history,CatBoost,full minus prior-fire/proximity features,test_2021-2025,far_east,Far East,0.4426630744536391,0.22782651072124757,0.7601626016260162,0.3505811773528309
ablation_no_history,CatBoost,full minus prior-fire/proximity features,test_2021-2025,central_asia,Central Asia,0.4426630744536391,0.08635761589403973,0.9117059528565721,0.15777101769911506
ablation_no_history,CatBoost,full minus prior-fire/proximity features,test_2021-2025,europe,Europe,0.4426630744536391,0.1497217214078545,0.6706460674157303,0.24479333546940082
ablation_no_temporal_history,CatBoost,full minus lagged meteorology,validation,global,Global,0.5096086910245284,0.4017389414194109,0.6411572885589398,0.4939664042976841
ablation_no_temporal_history,CatBoost,full minus lagged meteorology,test,global,Global,0.5096086910245284,0.3598989741649792,0.6532899785919134,0.46411558769513317
ablation_no_temporal_history,CatBoost,full minus lagged meteorology,test,eastern_siberia,Eastern Siberia,0.5096086910245284,0.4100117631682133,0.8026353663606998,0.5427629088942958
ablation_no_temporal_history,CatBoost,full minus lagged meteorology,test,far_east,Far East,0.5096086910245284,0.3406265539532571,0.556910569105691,0.4227090404196236
ablation_no_temporal_history,CatBoost,full minus lagged meteorology,test,central_asia,Central Asia,0.5096086910245284,0.13251067869008068,0.5577307231322413,0.21414327350820678
ablation_no_temporal_history,CatBoost,full minus lagged meteorology,test,europe,Europe,0.5096086910245284,0.22656826568265684,0.21558988764044945,0.2209427851745232
ablation_no_temporal_history,CatBoost,full minus lagged meteorology,test_2021,global,Global,0.5096086910245284,0.5255427326285207,0.7886323268206039,0.6307530874162564
ablation_no_temporal_history,CatBoost,full minus lagged meteorology,test_2021,eastern_siberia,Eastern Siberia,0.5096086910245284,0.5868064952638701,0.876547576936682,0.7029929684492087
ablation_no_temporal_history,CatBoost,full minus lagged meteorology,test_2021,far_east,Far East,0.5096086910245284,0.4054669703872437,0.6592592592592592,0.5021156558533145
ablation_no_temporal_history,CatBoost,full minus lagged meteorology,test_2021,central_asia,Central Asia,0.5096086910245284,0.19762154599510318,0.6256921373200443,0.3003721424774056
ablation_no_temporal_history,CatBoost,full minus lagged meteorology,test_2021,europe,Europe,0.5096086910245284,0.2192513368983957,0.1936245572609209,0.20564263322884013
ablation_no_temporal_history,CatBoost,full minus lagged meteorology,test_2022,global,Global,0.5096086910245284,0.20301959524574364,0.5135080235628682,0.29099280575539566
ablation_no_temporal_history,CatBoost,full minus lagged meteorology,test_2022,eastern_siberia,Eastern Siberia,0.5096086910245284,0.1491530740276035,0.6531593406593407,0.24284984678243104
ablation_no_temporal_history,CatBoost,full minus lagged meteorology,test_2022,far_east,Far East,0.5096086910245284,0.30670103092783507,0.6197916666666666,0.4103448275862069
ablation_no_temporal_history,CatBoost,full minus lagged meteorology,test_2022,central_asia,Central Asia,0.5096086910245284,0.15847928235796668,0.5315186246418339,0.24415926291543272
ablation_no_temporal_history,CatBoost,full minus lagged meteorology,test_2022,europe,Europe,0.5096086910245284,0.2149321266968326,0.2486910994764398,0.23058252427184467
ablation_no_temporal_history,CatBoost,full minus lagged meteorology,test_2023,global,Global,0.5096086910245284,0.241467919376857,0.4359234560742244,0.31078497235284996
ablation_no_temporal_history,CatBoost,full minus lagged meteorology,test_2023,eastern_siberia,Eastern Siberia,0.5096086910245284,0.1395925597874225,0.5664989216391085,0.22399090392268334
ablation_no_temporal_history,CatBoost,full minus lagged meteorology,test_2023,far_east,Far East,0.5096086910245284,0.3475,0.4174174174174174,0.3792633015006821
ablation_no_temporal_history,CatBoost,full minus lagged meteorology,test_2023,central_asia,Central Asia,0.5096086910245284,0.12669902912621359,0.635036496350365,0.21125050586806962
ablation_no_temporal_history,CatBoost,full minus lagged meteorology,test_2023,europe,Europe,0.5096086910245284,0.21621621621621623,0.19433198380566802,0.2046908315565032
ablation_no_temporal_history,CatBoost,full minus lagged meteorology,test_2024,global,Global,0.5096086910245284,0.2998170693244181,0.5203634771184585,0.3804378276703886
